S1 X osa,S1 Y osa,S1 Z osa,S2 X osa,S2 Y osa,S2 Z osa,S3 X osa,S3 Y osa,S3 Z osa,S4 X osa,S4 Y osa,S4 Z osa,S5 X osa,S5 Y osa,S5 Z osa,S6 X osa,S6 Y osa,S6 Z osa
0.0,0.0,0.0,-49.05150599999999,-6.840332000000217,-37.08734100000004,-2.5676109999999994,-53.932128999999804,-29.65222200000005,-18.292784999999995,-15.226807000000008,-76.01043700000002,28.014935,-9.394530999999915,-53.123290999999995,84.903954,-2202.09375,-692.236267
-0.33629600000000437,-22.518798999999944,6.761046999999962,-49.256111000000004,-30.416503999999804,-30.09173599999997,-3.500861999999998,-77.55371100000002,-20.377318999999943,-18.608199999999997,-41.32739300000003,-68.14044200000001,27.677104999999997,-34.7448730000001,-45.26434300000005,84.903954,-2202.09375,-692.236267
-0.6354979999999983,-46.59277299999985,14.802857000000017,-49.53235599999999,-55.42163100000016,-21.90136700000005,-4.113060000000004,-101.37622099999999,-9.922668000000044,-18.647323,-68.37695299999996,-59.05163600000003,27.627952999999998,-61.25439499999993,-36.047240999999985,84.903954,-2202.09375,-692.236267
-1.0680770000000024,-72.3803710000002,24.660523000000012,-48.08045200000001,-76.35571299999992,-14.20105000000001,-4.7206800000000015,-128.9125979999999,3.039307000000008,-18.564780999999996,-97.3728030000002,-48.31384300000002,27.745548999999997,-88.8073730000001,-25.508117999999968,84.903954,-2202.09375,-692.236267
-1.284439000000006,-98.89965799999982,35.88397199999997,-48.00476800000001,-104.42968699999983,-2.8453369999999722,-5.351493000000005,-156.48400900000001,16.97558600000002,-18.233810000000005,-127.77954099999988,-35.64562999999998,27.649502,-118.26464799999985,-12.77856399999996,84.903954,-2202.09375,-692.236267
-1.3918150000000082,-126.43408200000022,48.938355,-48.041526000000005,-135.16015599999992,10.940857000000051,-5.428320999999997,-184.86682100000007,32.98736599999995,-18.126852999999997,-159.785889,-20.88970900000004,27.833241,-148.47045900000012,1.3818969999999808,84.903954,-2202.09375,-692.236267
-1.470993000000007,-155.44787599999995,64.13354500000003,-48.09937199999999,-166.06103499999995,26.68963599999995,-5.6067350000000005,-214.51782200000002,51.67999299999997,-18.007155999999995,-192.62231399999996,-3.9867550000000165,27.926747,-179.9304199999999,17.749451000000022,84.903954,-2202.09375,-692.236267
-1.4162290000000013,-184.66540499999996,81.18463099999997,-48.05220700000001,-198.39965800000004,44.80004900000006,-6.281661999999997,-245.95935099999997,72.85034199999996,-18.032447000000005,-226.6114500000001,15.449829000000022,27.913410999999996,-212.4654539999999,36.603027,84.903954,-2202.09375,-692.236267
-1.476073999999997,-215.7727050000001,100.90930200000003,-48.279945,-231.76489300000003,65.60784899999999,-6.921760000000006,-276.2148440000001,95.59808399999997,-18.264517999999995,-261.986572,37.77166799999998,27.756638000000002,-246.184082,58.14587400000005,84.903954,-2202.09375,-692.236267
-1.3214870000000047,-247.2048339999999,123.06359899999995,-50.29673,-271.14599599999997,90.63116500000001,-7.352432000000007,-305.43945299999996,120.87890600000003,-18.812079999999995,-297.66748000000007,62.619384999999966,27.37558,-281.30602999999996,82.43530299999998,84.903954,-2202.09375,-692.236267
-1.6116480000000024,-279.85437,147.77038600000003,-50.16866300000001,-304.025269,116.183899,-8.291610000000006,-338.2707519999999,149.64550799999995,-19.363349,-334.80090300000006,90.599243,27.05283,-316.782471,109.56170699999996,84.903954,-2202.09375,-692.236267
-2.662352999999996,-313.34021000000007,175.998108,-50.81748200000001,-339.5539550000001,144.30987600000003,-9.536215999999996,-372.1549070000001,180.740051,-19.706169000000003,-371.066284,120.55651899999998,26.597352,-352.43212900000003,140.204834,84.903954,-2202.09375,-692.236267
-4.281456000000006,-348.18554700000004,208.043457,-51.432197,-375.71875,175.72051999999996,-10.918425999999997,-407.729736,214.20129399999996,-19.568939,-407.8320309999999,153.556641,26.123036,-388.4766850000001,174.11248799999998,84.903954,-2202.09375,-692.236267
-5.208381000000003,-384.75695799999994,244.110413,-52.705344999999994,-415.86560099999997,212.285706,-11.833618000000001,-444.431519,248.51879900000006,-19.160269999999997,-443.379639,188.81280500000003,25.670128,-423.2280270000001,210.04235800000004,84.903954,-2202.09375,-692.236267
-6.678688000000008,-422.1552730000001,284.671387,-52.792609999999996,-446.2070309999999,248.39691200000004,-13.112471999999997,-481.870361,283.605774,-19.431647999999996,-475.50317399999994,224.53338599999995,24.982028999999997,-457.60998500000005,247.945923,84.903954,-2202.09375,-692.236267
-8.103042000000002,-460.91162099999997,327.38781700000004,-53.913139,-479.5566409999999,287.576721,-14.320632000000003,-519.581177,318.369812,-20.071334000000007,-505.3082280000001,261.13952600000005,25.148282000000002,-493.48584000000005,286.911072,84.903954,-2202.09375,-692.236267
-9.153045000000006,-500.515259,370.08697499999994,-55.99131,-511.574341,328.36700399999995,-15.458419000000006,-557.2558590000001,351.7017209999999,-20.849059999999994,-533.397827,297.84436000000005,24.05552,-526.286987,325.25317400000006,-10.891593,-488.14965800000004,316.00299099999995
-10.405722999999995,-540.8416749999999,410.90094,-56.12856199999999,-545.0732419999999,368.042786,-16.656417000000005,-594.224365,383.7197880000001,-21.376464,-564.619751,335.662781,23.129543999999996,-559.0058590000001,362.90618900000004,-12.809722000000008,-517.892822,359.31134
-11.659423000000004,-581.192871,449.8038939999999,-57.23101,-578.8795170000001,405.8932500000001,-17.822424999999996,-630.4417719999999,414.5064090000001,-21.662056000000007,-588.931763,369.450867,22.109668999999997,-591.622314,399.71917699999995,-13.637450999999999,-549.950439,402.3463750000001
-12.921333000000004,-621.8632809999999,487.03424100000007,-58.047293999999994,-612.788818,443.3325809999999,-18.685653000000002,-665.379639,443.6945189999999,-22.867591000000004,-616.450928,405.91082800000004,21.140155999999998,-624.166626,435.9723509999999,-15.209983000000008,-582.1683350000001,445.65997300000004
-14.277168000000003,-662.497437,521.9480590000001,-58.998954,-646.706909,479.85430900000006,-19.677322000000004,-699.9560550000001,471.98895300000004,-23.563345999999996,-645.0164789999999,442.567444,20.116585,-656.8195800000001,471.379944,-15.563918999999999,-617.1751710000001,486.69085700000005
-15.653037999999995,-702.9357910000001,554.680237,-60.10576599999999,-680.909302,515.375794,-20.730438000000007,-733.244995,499.370545,-24.167549000000008,-673.2368160000001,479.8523560000001,19.187088000000003,-689.573975,505.94219999999996,-16.558204000000003,-652.502197,527.335632
-17.100318,-743.113159,585.3150029999999,-61.23119299999999,-714.8326420000001,549.99884,-22.380065000000002,-762.4129640000001,526.6470340000001,-24.685051,-701.775269,516.792297,18.232338,-722.478271,539.7902220000001,-17.950202000000004,-688.2574460000001,566.9479369999999
-18.456305999999998,-782.619263,614.0302119999999,-62.26132899999999,-749.154297,583.535339,-23.321928999999997,-792.32666,553.542786,-25.39627,-730.912476,552.942444,17.328948999999994,-755.659058,572.828064,-20.061324999999997,-724.689087,605.6255490000001
-19.724006000000003,-821.678101,640.688171,-63.260261000000014,-783.5791019999999,615.992004,-24.27095,-821.01416,580.1641239999999,-26.090545000000006,-760.5758060000001,588.6892700000001,16.353195999999997,-788.885376,605.055969,-20.273780000000002,-763.768311,640.2995000000001
-21.062636999999995,-860.1464840000001,665.735169,-64.20394100000001,-818.173828,647.2900999999999,-25.049301,-849.610107,606.8976439999999,-26.762068999999997,-790.947754,624.159363,15.34948,-822.128784,636.429016,-21.265495,-803.561035,674.196228
-22.366873999999996,-897.962524,689.243958,-65.05065099999999,-853.228638,677.3203739999999,-26.378349,-875.184082,631.996155,-27.415892999999997,-822.2691649999999,659.1541139999999,14.656875999999997,-854.283936,666.9332890000001,-22.442381999999995,-843.6529539999999,706.435242
-23.673416000000003,-935.0794679999999,711.3229369999999,-66.089607,-888.075073,706.339172,-26.043746999999996,-904.1895750000001,658.4354860000001,84.903954,-2202.09375,-692.236267,13.985084999999998,-888.6435550000001,696.5444950000001,84.903954,-2202.09375,-692.236267
-24.857383,-970.8919679999999,731.8832400000001,-67.107215,-923.101318,734.0966189999999,-26.595245000000006,-931.930908,684.7756959999999,-29.191597,-888.143799,726.8904419999999,12.943978000000001,-922.7020259999999,724.9385380000001,-24.978888999999995,-924.2698969999999,765.006897
-26.278801,-1006.2835689999999,751.232849,-68.12114700000001,-958.13501,760.65509,-27.399826000000004,-959.077393,710.6499630000001,84.903954,-2202.09375,-692.236267,11.617927999999992,-957.544922,752.0691529999999,84.903954,-2202.09375,-692.236267
-27.587294999999997,-1040.955933,769.406555,-69.192802,-993.0980219999999,786.0172729999999,-27.974128000000007,-987.0792240000001,736.630676,-30.679389999999998,-959.1685789999999,790.8203739999999,10.670783999999998,-991.947876,778.331238,-27.436439000000007,-1004.224365,815.6554570000001
-28.753997,-1071.458008,787.1427610000001,-70.17723799999999,-1028.1604,810.0619509999999,-28.337531999999996,-1015.397827,762.2277220000001,-33.084106000000006,-997.0767820000001,823.737122,9.673912000000001,-1027.539795,803.39093,-28.743308999999996,-1043.845703,837.8058470000001
-29.904280999999997,-1102.668091,803.686829,-71.123481,-1063.131226,832.958801,-28.668281000000007,-1042.98584,789.101746,-32.952865,-1033.288086,849.507263,8.840569000000002,-1061.487915,827.5360720000001,-30.119215999999994,-1083.25061,857.8644409999999
-30.858680000000007,-1132.834351,820.154724,-72.111579,-1098.168701,854.640564,-29.348503000000008,-1071.280151,814.755921,-33.938415000000006,-1070.931274,875.195496,7.970246000000003,-1095.842285,850.30304,-31.306151999999997,-1122.41394,875.984802
-31.885031999999995,-1161.974731,836.1085820000001,-73.101585,-1133.002441,875.2147829999999,-29.885092999999998,-1100.137817,840.0498660000001,-33.944846999999996,-1111.197388,899.742737,7.350739000000004,-1129.996094,872.161194,-32.603660000000005,-1160.892822,892.7838750000001
-33.28055500000001,-1189.876465,851.0463259999999,-74.27245300000001,-1167.757812,894.9245000000001,-30.345152999999996,-1129.605469,865.078796,-34.996482,-1150.658447,922.732849,6.407821999999996,-1165.033081,892.371155,-33.889373000000006,-1198.851379,907.7605590000001
-33.61647000000001,-1217.43335,866.5409549999999,-75.326561,-1202.2935790000001,913.255676,-30.766990000000007,-1160.126343,889.882752,-35.988456,-1190.2666629999999,943.5651250000001,5.3526839999999964,-1200.1754150000002,911.420715,-35.187881000000004,-1236.2261349999999,921.2632450000001
-34.308273,-1244.609009,882.909729,-76.26584600000001,-1236.805664,930.325623,-31.262245000000007,-1191.740784,914.2171020000001,-37.363922,-1230.069397,962.553772,4.074203999999995,-1235.9594120000002,928.9251099999999,-36.449614999999994,-1273.041443,933.1117549999999
-35.276359,-1271.643555,898.503723,-77.00678200000002,-1272.1176150000001,946.0486450000001,-31.764572,-1224.475159,937.8588259999999,-38.012305999999995,-1269.710266,979.6264040000001,3.153389000000004,-1270.821777,945.5414430000001,-37.716713,-1308.467407,943.7982790000001
-36.084022000000004,-1298.855164,914.2219849999999,-77.77349000000001,-1306.518677,961.06781,-32.256462,-1258.997375,960.085877,-39.14756,-1309.644409,994.4967650000001,2.215751999999995,-1305.4105220000001,960.995911,-39.334159,-1341.221558,952.9599000000001
-36.789992999999996,-1326.1963500000002,929.8191529999999,-78.731056,-1340.339111,974.4948119999999,-33.052818,-1294.845947,981.1622930000001,-40.23867800000001,-1349.298096,1007.339905,1.383659999999992,-1340.101868,975.039368,-40.594787,-1373.5295409999999,961.304627
-37.562072,-1353.525146,945.532532,-79.72539499999999,-1374.165283,987.261902,-33.709098,-1330.813171,1001.446594,-41.291923,-1388.614319,1018.249329,0.47573900000000435,-1374.645874,987.999939,-41.892303,-1404.8543089999998,968.8226930000001
-38.311935000000005,-1381.0867309999999,960.9448850000001,-80.701088,-1407.784058,999.045715,-34.43486,-1367.635193,1020.188294,-42.40656200000001,-1427.5126340000002,1027.427551,-0.41738800000000253,-1408.916992,999.8110959999999,-42.973608999999996,-1435.1640619999998,976.0753790000001
-38.632887999999994,-1408.8835450000001,976.4879759999999,-81.58118400000001,-1441.254578,1009.76178,-35.262023,-1405.2845459999999,1037.169617,-43.544028999999995,-1465.869751,1034.846497,-1.331146000000004,-1442.947754,1010.481262,-44.34238400000001,-1464.930664,982.6622930000001
-39.492644999999996,-1437.16748,992.095276,-82.49016499999999,-1474.47876,1019.4741819999999,-36.090919,-1443.639404,1052.438904,-44.67385100000001,-1503.4332279999999,1040.672546,-2.2051620000000014,-1476.708313,1020.0404659999999,-45.28592599999999,-1493.590088,989.213074
-40.201637000000005,-1466.384155,1007.1810909999999,-83.336174,-1507.578857,1028.269226,-37.02140800000001,-1482.567749,1065.807434,-45.803000999999995,-1539.890808,1044.729187,-3.086821999999998,-1510.243896,1028.556336,-46.06502499999999,-1521.805237,995.7482299999999
-40.901229,-1496.547729,1021.886047,-84.14885699999999,-1540.387024,1036.05719,-38.007346999999996,-1521.931458,1077.177185,-47.19742500000001,-1575.510986,1047.602234,-4.060469999999995,-1543.497498,1036.036804,-46.43517299999999,-1549.543213,1001.906921
-41.623817,-1527.7597660000001,1036.087097,-84.86972800000001,-1572.7335819999998,1043.175964,-39.024063,-1561.4642939999999,1086.547913,-48.271827,-1608.400024,1048.464661,-4.964500000000001,-1576.483154,1042.608826,-47.18289899999999,-1576.842163,1008.118958
-42.345839999999995,-1560.078857,1049.556946,-85.94738000000001,-1605.55603,1049.19928,-40.00283,-1600.980713,1093.915222,-49.24973299999999,-1641.25946,1048.957825,-5.902450000000002,-1609.102966,1048.267761,-47.803016000000014,-1603.2833249999999,1013.907532
-43.13307900000001,-1593.466614,1062.131653,-86.99189000000001,-1637.6179809999999,1054.429749,-41.459053,-1641.191589,1099.504334,-50.18062499999999,-1673.130615,1048.576355,-6.848647999999997,-1641.554626,1053.115051,-48.99068399999999,-1630.820374,1020.0302119999999
-44.62084200000001,-1628.236877,1073.528992,-87.802391,-1670.081909,1058.740784,-41.895506999999995,-1680.147095,1102.924866,-51.426658,-1704.038605,1047.51471,-7.626777000000004,-1673.022034,1057.378601,-49.77436,-1657.854675,1026.070862
-44.488349,-1662.9755249999998,1083.963318,-88.670311,-1702.272491,1062.284729,-42.835762,-1719.260834,1104.65448,-52.25600399999999,-1734.131592,1046.012756,-8.760649999999998,-1705.87912,1060.363709,-50.40230500000001,-1685.1676029999999,1032.029236
-45.487449,-1699.215271,1093.095764,-89.889778,-1734.0977480000001,1065.132263,-43.934439999999995,-1758.109375,1104.291565,-53.371666000000005,-1763.502136,1044.042908,-9.680839000000006,-1737.889984,1062.819641,-51.166923,-1712.566925,1037.511536
