S1-6 X osa,S1-6 Y osa,S1-6 Z osa
-166.090552,2330.2313964,789.1652466
-161.19398875000002,2330.30181875,793.05891425
-168.43702100000002,2338.796875,779.138025
-169.6398682,2343.4726074,774.1513429999999
-171.03320000000002,2347.8735841999996,769.3497194
-172.35488600000002,2352.6314454,764.5081422000001
-173.78808,2357.2273438,759.8243162
-175.2516724,2361.7376466,755.282727
-176.6534274,2366.4955566,750.7479612
-177.988495,2371.1673342,746.536621
-179.288516,2375.7110839999996,742.339392
-180.4653322,2380.3333496,738.2544065999999
-181.58960259999998,2384.5928223999995,734.4374388
-182.63217780000002,2388.6643068000003,730.908252
-177.12558483333336,2397.1846925000004,726.6982725000001
-177.62342833333332,2401.2219645,723.3171591666666
-184.11626299999998,2401.1053712000003,720.3568482
-178.09701174999998,2397.760315,723.3530575
-178.25066375,2400.99267575,720.09005725
-178.15459449999997,2403.6958007499998,717.17543025
-178.18798825,2406.34198,714.4078062499999
-178.14059075,2408.1441649999997,711.8693695000001
-178.125595,2408.95678725,709.6852112500001
-178.095398,2409.63012675,707.49201975
-177.84909825,2409.578369,705.45628375
-177.532238,2408.9246825,703.5158080000001
-176.98150275,2407.7050172500003,701.707596
-176.64700325,2404.74823,700.3983000000001
-176.34434525,2401.0288695,698.9505007500001
-175.74545675000002,2397.3933107499997,697.40818775
-175.52603525,2391.24432375,696.898758
-175.008934,2384.93933125,696.3216400000001
-174.32211675,2377.5928345,696.1587680000001
-173.54473124999998,2367.794495,696.9705355
-172.869583,2357.0585325,697.795273
-172.10610575,2344.17492675,699.488281
-171.6542015,2328.8931885,702.170059
-171.25973524999998,2312.5059205,705.3282775
-170.78847475,2294.1231687500003,709.3434755000001
-170.157898,2274.37017825,714.1772765000001
-162.6375396,2258.2888672,718.2402464
-161.52770379999998,2234.654834,725.5755005999999
-160.0944122,2209.0305176,734.2412596
-164.700063,2185.8951415000006,740.1906941666666
-163.01056433333335,2156.5491536666664,752.6989545
-161.01242833333333,2124.9698891666662,767.6313678333332
-164.914151,2088.9444826,786.9487548
-156.93230933333334,2057.718526166667,804.1347146666667
-155.17296716666667,2022.8153076666665,826.3882345000001
-153.75662000000003,1986.9223633333334,852.0531006666669
-152.5470465,1950.6507771666666,881.3562318333334
-151.395433,1914.9973753333336,913.5716148333335
-150.86171083333332,1880.6428223333335,948.8338825000001
-150.42954120000002,1840.0076906000002,981.6445799999999
-150.86286783333333,1815.2271526666666,1023.4203898333334
-151.5538255,1783.299560833333,1061.6771849999998
-152.40916583333333,1752.0678305,1099.7977498333332
-153.26865383333333,1721.2455443333336,1137.435384
-154.2832565,1690.95754,1174.2276611666666
-155.0352211666667,1661.2573446666668,1209.8012898333334
-156.17123916666668,1630.8178506666666,1244.430298
-157.014543,1600.1158446666668,1278.1980998333331
-158.177246,1569.3788858333335,1310.6525878333332
-159.10609433333335,1538.9290365,1342.3676555
-159.9071603333333,1508.4797568333336,1373.0364376666666
-160.86152633333333,1478.1044923333332,1402.7881470000002
-161.84007,1447.8836871666665,1431.4395953333333
-162.70222233333337,1417.5952758333335,1459.2531941666666
-163.54004666666665,1387.4121908333334,1485.9155068333337
-164.6798325,1356.9832763333334,1511.6009113333332
-165.00161233333333,1327.2555135,1536.7646076666667
-165.95442966666664,1297.2261961666666,1560.3030393333336
-166.55535633333332,1266.5386963333333,1583.3995361666666
-167.587054,1237.276713,1604.6761068333333
-168.38627383333332,1207.2767945,1625.3194173333334
-169.04339583333334,1177.5843708333334,1645.3293660000002
-170.0637435,1147.9180095,1664.241272
-170.94820416666664,1118.0994466666666,1682.1355591666663
-171.4025775,1087.0464478333333,1698.9835409999998
-172.16443116666667,1057.0666706666668,1714.8896281666669
