S1-6 X osa,S1-6 Y osa,S1-6 Z osa
-138.41303625,2253.3842775000003,737.39241025
-134.86814120000003,2269.4987306,732.3692508
-135.8841814,2274.423877,726.934253
-136.8708326,2279.806006,721.583972
-137.5522004,2283.7159182000005,716.9226806
-137.30550680000002,2284.8749510000002,713.6470584000001
-138.035782,2288.6125976000003,709.6549316
-136.949762,2288.0913088,707.8005249999999
-130.47919275,2288.3176267500003,697.37368775
-135.3997102,2288.2020508,703.4925047999999
-126.9604265,2283.2898560000003,695.2498320000001
-125.439325,2280.12817375,694.44544975
-124.2443905,2275.2769165,694.21597275
-122.96384975000001,2269.61364725,694.7600252499999
-121.7758025,2261.8909912500003,695.50065625
-127.12206119999999,2256.6582519999997,703.2940064000001
-125.41451279999998,2246.2962890000003,705.1663574
-129.99335125,2232.419922,715.53221125
-121.1033936,2220.6992676,711.5821048
-118.7230346,2205.7743164000003,715.9912476000001
-116.60574019999999,2188.354297,721.5565918
-107.374876,2165.3880005,722.2905732500001
-105.30068575,2145.2681885,730.034607
-103.28442024999998,2123.1781005000003,739.6610720000001
-108.10902419999998,2104.7741212,755.7864622
-105.99003,2079.83374,768.1863158
-104.1615448,2053.7199219999998,782.1692506
-104.75065620000001,2019.6541261999998,799.9924438
-101.32948,1996.7556884,816.5190307999999
-100.3055892,1962.3482666,839.3391114
-98.8799026,1934.5347411999999,861.9948609999999
-97.74453899999999,1902.6649413999999,889.8627196000001
-96.543025,1871.0931152,919.921448
-96.11820216666666,1841.5228678333333,943.8868816666667
-94.93827183333333,1810.0541585,977.2425130000001
-93.95595050000001,1778.8058471666666,1011.1020813333333
-93.22282983333332,1747.3819986666667,1045.6022748333332
-90.62949719999999,1713.918408,1088.0654786
-89.8636352,1683.8467774,1121.1968262000003
-90.27479383333333,1658.348205666667,1148.5012816666667
-89.429846,1628.58374,1180.4072675
-86.0121394,1592.0514404,1214.9472902
-87.76847383333332,1569.4022216666665,1241.418457
-86.5741235,1538.6862793333332,1271.4165854999999
-85.57515899999999,1510.0100300000001,1299.3994546666665
-84.80145383333333,1480.4537556666667,1326.5299886666664
-83.89035733333333,1450.8066815000002,1352.8455201666668
-83.20610183333332,1421.1445718333334,1378.061909666667
-82.29441966666667,1391.6912026666669,1402.3001096666667
-81.22941983333332,1363.0126345,1425.4266968333332
-80.28134166666665,1333.8446655,1447.5511678333332
-79.15717233333334,1304.5230713333333,1468.9383136666665
-78.171557,1275.5616861666667,1489.3846028333335
-77.69879250000001,1246.3100178333334,1508.5347698333335
-76.70658483333334,1217.3947753333332,1526.7799683333333
-75.64052716666667,1188.8137004999999,1543.9789021666666
-74.85288733333333,1159.4779053333334,1560.6584268333334
-73.99481516666667,1131.1046343333335,1575.9963785
-73.13389966666666,1101.8629965,1590.6977743333334
-71.98962833333333,1072.4987996666666,1604.9065145000002
-70.77763166666666,1043.5302938333334,1617.0829265
