S1-6 X osa,S1-6 Y osa,S1-6 Z osa
-50.61242575,2331.75390625,612.59713775
-51.35011225,2288.15417475,622.2812652499999
-51.482704000000005,2243.45312525,635.1179354999999
-51.47821475,2198.5804445,650.71815475
-58.4080944,2157.9935058,667.5644168000001
-58.36240399999999,2111.9910156,689.0184694
-57.15615700000001,2059.686564166667,709.341278
-57.820145,2013.4161783333332,737.4881388333333
-59.21627000000001,1967.559733,768.6240536666666
-60.70145533333334,1928.1508993333334,800.2323915000001
-62.71311516666666,1883.8908896666665,837.4567566666666
-66.32612250000001,1840.1763101666663,876.6712441666667
-72.1544096,1794.8677002,925.2234862000001
-73.8782615,1756.8147176666669,962.1614278333332
-76.96863433333333,1716.403218666667,1006.9348246666665
-80.29809266666666,1675.9766031666666,1052.4642336666668
-82.6142265,1634.5275473333334,1096.1465048333332
-86.51261383333333,1595.728943,1139.0439655
-88.604189,1553.2824911666667,1179.8273721666667
-91.54130299999998,1513.6864218333333,1219.8523558333334
-93.98939283333334,1474.2127686666665,1258.546285
-96.85439233333334,1433.9429524999998,1296.6383463333334
-99.63492966666668,1393.3355103333333,1333.459839
-95.54446775,1342.72509775,1361.94049075
-104.99215066666666,1314.0897625,1404.3057455
-99.659464,1268.6107177499998,1427.5416565
-110.47533683333332,1235.229553,1471.5946045
-98.7476365,1191.712158,1502.89633175
-115.89756800000002,1156.5654906666666,1534.9030353333335
-118.73562,1117.4254761666668,1564.8526814999998
-115.1960022,1078.824707,1598.4051512
-124.34988266666666,1039.1499835,1622.5102946666666
-126.2485062,990.6994874,1649.0029052000002
-129.7035978333333,960.6757913333332,1676.8569946666667
-132.81897983333334,922.0915831666666,1702.0155638333329
-135.809943,882.5781046666666,1726.4909870000001
-138.91640099999998,842.8548686666667,1750.2169801666666
-141.664543,803.4766946666667,1772.7492270000002
-144.61434949999997,763.9330140000001,1794.2679443333336
-147.46433616666667,724.4150491666668,1814.8026125
-149.6885716666667,684.1092935,1835.8918456666668
-153.51817966666667,645.1317645,1852.0805461666669
-157.27319799999998,598.087573,1871.8696532000001
-158.73734549999998,566.6628721666667,1885.8125406666666
-161.8012924,518.727838,1899.1177492000002
-164.36424866666667,487.4840035,1914.4683633333334
-167.065385,448.0278625,1927.1560873333335
-169.7219276666667,408.4774016666667,1938.8074746666668
-172.18633533333332,369.42153416666673,1949.5064086666669
-174.253077,329.88449099999997,1959.3970745
-177.01375066666665,291.2903136666667,1968.2190958333333
-180.18333683333333,253.16407783333332,1975.8844195000001
-182.76176466666666,214.41775783333333,1982.752828
-186.13110616666665,175.29095199999998,1988.985372
-189.31422666666666,136.54380016666667,1993.4417523333334
-191.22383116666666,99.52878133333336,1997.8027955
-194.46899439999999,53.16390199999999,2003.7120117999998
-198.2542022,12.529315,2004.1276856
-199.299106,-6.9794926,2007.9098632
-202.34838116666666,-52.875651,2005.5426228333333
-204.70859783333336,-91.34898500000001,2004.9888711666665
-207.209938,-128.98278050000002,2003.6684163333332
-210.40220133333332,-168.26697783333333,2001.719726666667
-213.2050018333333,-206.91348766666667,1998.503072166667
-216.15093750000003,-245.5170313333333,1994.157308
-218.87164566666664,-283.93686433333335,1989.0859376666665
-220.18015816666664,-324.16048183333334,1982.6331581666666
-223.13558450000002,-362.3964185,1975.2293496666664
-226.9063925,-399.92854800000003,1966.9035644999997
-229.83557666666664,-438.3788298333334,1957.5536906666664
-232.49958800000002,-477.10850000000005,1946.9292398333334
-235.35404699999995,-516.0691783333333,1935.1364341666667
-237.94258616666664,-554.7880655,1922.2866415
-240.4966125,-593.0797628333333,1908.349406
-243.03076933333332,-631.3514506666667,1893.3344726666664
-245.50265766666666,-669.3796895,1877.4607338333335
-247.98469533333332,-707.2623798333333,1860.5770671666667
-250.5408071666667,-745.0003051666666,1842.8132729999998
-253.2666143333333,-782.5249635,1824.139201
-255.7426325,-819.7769165000001,1804.5282185000003
-258.36822766666666,-857.72465,1784.4001871666662
-260.75534566666664,-894.4471943333333,1762.5103353333334
-263.40224900000004,-925.1389282,1738.4898684
-259.91111140000004,-965.5634641999999,1722.4269776
-268.6759888,-993.3302,1713.5303708
-267.13319425,-1019.7032774999999,1711.29388425
-244.10581575,-1054.2457275000002,1712.7072145000002
-238.5426086,-1060.983496,1708.1398925999997
-233.21283899999997,-1078.416211,1705.6511474
-238.60847760000001,-1106.2774658,1706.3999756
-237.12796019999996,-1125.8773193999998,1702.9307130000002
-228.76874525,-1146.40408325,1698.55603025
-229.11550525,-1161.8820495,1693.78637675
-230.59627175,-1179.4126585,1688.88482675
-237.47777100000002,-1190.5044678,1683.3860597999999
-236.01926880000005,-1203.9629152000002,1678.89187
-232.73971175,-1230.89535525,1672.6701965000002
-231.438156,-1226.5502442000002,1671.6058592000002
-218.98748,-1234.4609985,1669.9871825
-216.63665799999998,-1240.60546875,1667.48583975
-214.50653075,-1245.860748,1665.2666932500001
-213.04839700000002,-1251.36538675,1663.33459475
-211.538475,-1254.8516235,1660.8893130000001
-210.56015,-1259.30755625,1658.343506
-209.56977849999998,-1263.61245725,1655.53152475
-216.181713,-1282.54449475,1649.0613405
-208.12234124999998,-1272.1367492499999,1649.17385875
-207.4716645,-1276.94397,1645.852997
-206.83409875,-1279.5913695,1641.535736
-206.19570925,-1282.711792,1637.4051817499999
-205.50486024999998,-1285.4305115000002,1633.23272725
-204.68755699999997,-1287.7318420000001,1629.12359625
-203.78956225000002,-1289.702423,1625.0796814999999
-202.84217049999998,-1291.2387085,1621.06735225
-201.86298000000002,-1292.63150025,1617.0751645
-200.82794975000002,-1293.8109132499999,1613.1327515
-199.718075,-1294.793213,1609.20944225
-198.54372424999997,-1295.5197142499999,1605.3617555
-197.311352,-1295.98974625,1601.6503294999998
-196.21516025,-1296.21075425,1597.9833375
-195.27037799999997,-1296.2633665,1594.4009095000001
-194.428406,-1296.14108275,1591.08459475
-193.79408275,-1295.8764955000001,1588.1062622499999
-193.33743675,-1295.434021,1585.39401275
-192.97375875,-1295.46987925,1583.321289
-192.6451645,-1294.5905152500002,1581.2500305
-192.38612375,-1293.69497675,1579.5954285
-192.18790049999998,-1292.47021475,1578.258362
-191.989502,-1291.009613,1577.2838745
-191.770542,-1289.8768005,1577.15975975
-191.6399345,-1288.24719225,1577.119507
-191.62527825,-1286.6174015,1577.5101622500001
-191.92650200000003,-1285.058594,1578.285797
-192.27479525,-1282.98016375,1579.36337275
-192.9703715,-1281.1065675,1580.75634775
-193.72864149999998,-1278.8666385000001,1582.36792
-194.68482975,-1276.809143,1584.26672375
-195.77298374999998,-1274.20755,1586.200775
