S1-6 X osa,S1-6 Y osa,S1-6 Z osa
-75.39295750000001,2188.440266833333,873.7336526666668
-75.96120066666667,2191.7512614999996,869.2032876666666
-76.73720533333334,2195.3085125000002,864.476349
-77.71497716666666,2199.062378,859.6557006666667
-78.72282766666667,2202.537597666667,854.8395183333333
-80.48455116666666,2207.099365333333,849.4786785
-81.94959666666666,2211.1502688333335,844.4197795
-83.79466116666667,2215.6011966666665,838.9322508333331
-85.73133916666667,2220.4332683333337,833.3363853333334
-87.52099733333336,2224.6508381666667,828.0720925
-89.61112983333334,2229.8128254999997,822.2874958333333
-97.79431220000001,2231.3340333999995,817.9297242
-99.563614,2236.7431642,812.2539184
-94.66477975000001,2236.57507325,806.83721925
-97.11694700000001,2242.7021482500004,800.7486112500001
-99.57069425,2249.39385975,794.3224335
-102.0680065,2256.5621950000004,788.0079499999999
-100.06665659999999,2279.014258,774.8292478000001
-102.76813059999999,2287.437549,768.33938
-112.160974,2301.9264731666667,762.6682538333333
-114.233471,2310.620198666667,757.278056
-116.31308866666666,2318.8140463333334,752.0924173333333
-118.35385916666667,2327.2416993333336,747.3184206666666
-120.1645466666667,2335.9450683333334,742.5861001666667
-121.99976483333332,2344.0830076666666,738.344269
-123.73338833333334,2352.1840008333334,734.3321633333334
-125.31349933333331,2359.8094076666666,730.5180359999999
-126.81205233333331,2367.669677833333,727.0229085000001
-128.037262,2374.5181070000003,723.9320066666666
-129.20367433333334,2381.232015,721.097941
-130.18895983333334,2386.9366861666667,718.6154478333333
-130.96094266666665,2392.478230833333,716.3134461666668
-131.66257716666667,2397.4414876666665,714.1048278333334
-132.132889,2401.2648926666666,712.112325
-132.63481900000002,2404.842163,710.0475565
-133.0934105,2407.637858,707.9207966666667
-132.54635460000003,2405.9178712000003,713.8693358
-133.7991498333333,2411.2757975,704.5195614999999
-134.21457816666668,2411.3070881666667,702.9439900000001
-134.50207916666668,2410.6931965,701.5594379999999
-133.90488599999998,2404.8128906,707.6744632
-134.346013,2401.8400389999997,706.609326
-134.78855140000002,2398.7391113999997,705.3396486
-135.1998292,2393.7379883999997,704.7205078000001
-135.8386336,2387.3711426,704.1218996
-136.2801422,2379.8234376,703.7637818
-138.12943149999998,2374.661051333333,696.5471701666667
-138.39799633333334,2364.741373833333,696.2802021666666
-137.6660096,2348.451465,704.2553099999999
-139.15468866666666,2338.3638913333334,697.4536235
-133.0849854,2317.5494630000003,695.0383054000001
-133.22046820000003,2300.6151366000004,696.8352416
-146.3570922,2283.7569334,701.0973631999999
-139.4324315,2267.1465656666664,705.1344300000001
-139.20160166666668,2245.3235675,708.8340656666668
-145.4340622,2216.7212403999997,712.903296
-144.7403688,2190.1414551999997,719.1257812
-137.84606166666666,2167.0079345,726.4736936666667
-137.25240966666667,2136.4156495,735.4501546666665
-136.93785333333332,2104.5447185,746.1383158333333
-136.90038033333335,2070.7602131666667,759.1675006666666
-137.39378483333334,2034.9422608333334,774.9658813333334
-138.16783533333333,1997.7704468333334,793.32488
-145.33252280000002,1954.6252442,816.5685792
-136.11133833333332,1912.2586468333332,841.3220623333332
-137.9252065,1879.8138835,866.6050618333333
-137.40677150000002,1840.4506023333336,895.6407978333332
-137.15404116666667,1802.4031375000002,926.1294251666667
-135.838585,1761.553853333333,958.5670980000001
-134.38156883333335,1721.2664386666665,992.2011311666666
-132.616567,1681.1587726666667,1026.2605183333333
-130.28708633333335,1641.7735598333331,1060.274119
-129.9107576,1597.0904050000001,1100.366797
-137.981159,1553.1689755,1129.13378925
-124.23895516666666,1522.4981486666668,1159.0634561666666
-121.97557583333332,1482.8942869999998,1190.0339560000002
-119.45321550000001,1444.7233683333332,1219.7623291666666
-120.2240098,1397.8942384,1247.0120849999998
-118.5497054,1358.5023682,1274.5208986
-113.07982499999999,1328.3932293333335,1304.3871661666665
-110.82497016666667,1289.4136961666666,1331.1454063333333
-108.83819316666666,1251.4648235000002,1356.1274411666666
-106.5799776666667,1211.6606038333332,1381.397339
-104.81513083333334,1173.164388,1404.7937826666666
-102.12487550000002,1132.6343993333332,1428.2607218333335
-99.84548816666667,1093.1461385,1450.3632811666666
-97.6043525,1053.7141318333333,1471.5536295
-95.24179600000001,1013.8200988333333,1491.5487058333335
-93.19544416666668,973.7782896666668,1510.3576663333333
-91.03181916666666,933.6401875,1528.0737101666666
-88.94910750000001,893.324778,1544.642924
-86.96140083333334,853.0841573333333,1560.0674641666667
-84.87045166666667,813.0215963333334,1574.3716430000002
-82.81988,772.9495646666666,1587.805603
-80.81221066666667,732.9017739999999,1599.7284138333334
-78.901446,692.5829366666667,1610.3902383333334
-76.98590333333333,652.951904,1619.9481610000003
-75.42439416666666,613.2171021666667,1628.3610026666665
-73.38702766666667,573.7832944999999,1635.7598876666668
-71.37570366666667,534.4403688333333,1642.2808635
-69.46431216666667,495.2561495,1647.7257488333332
-67.49364983333334,456.44197600000007,1652.072428166667
-65.4945585,417.75944000000004,1655.386149
-63.47675683333333,379.1638338333333,1657.9942626666664
-61.39519266666667,340.90958166666667,1659.5585733333335
-59.170365833333335,302.79547133333335,1660.3288575000004
-57.07275516666666,264.78084816666666,1660.1838785
-55.053072333333326,226.5374095,1659.2485555
-52.81278849999999,188.62754066666665,1657.370158
-50.533240666666664,150.66205200000002,1654.8495890000002
-48.36680283333334,112.85744349999999,1651.5345459999999
-46.2778655,74.9691055,1647.3969523333333
-44.149277500000004,37.18999066666667,1642.1856484999998
-42.105889999999995,-1.0752038333333338,1636.2642011666665
-39.886275,-39.44292033333334,1629.3624065000001
-37.73332333333333,-77.781195,1621.7258506666667
-35.54644783333334,-116.16243000000001,1612.9983111666668
-33.18059866666667,-154.67657466666665,1603.401835
-31.220848999999998,-193.7968751666667,1592.7307739999999
-29.1165105,-232.85343683333335,1581.0875245
-26.93133233333333,-271.951655,1568.305867666667
-24.799418000000003,-311.0419923333333,1554.2708334999998
-22.820549666666665,-350.3139905,1539.2258095
-20.7081115,-389.59866333333326,1523.1633911666668
-18.510998666666666,-428.73913050000004,1505.936503
-16.347691833333332,-468.19586183333337,1487.5097858333336
-14.748675666666665,-507.2623088333333,1467.5556231666667
-12.849277666666666,-546.102529,1447.0197348333334
-11.290842166666664,-585.0174051666667,1425.0039264999998
-8.865452333333332,-623.2305705,1402.4122721666665
-7.394270333333334,-660.0917661666666,1379.9086914999998
-9.366471833333334,-682.9999288333332,1365.8575236666668
-11.6595335,-699.9502765000001,1361.4304605
-4.487842800000001,-709.3874022,1362.9270994
-11.8365628,-730.603528,1367.1380616000001
-5.750325999999999,-739.8978392,1366.7490724
-1.691635999999999,-755.417694,1357.7553404999999
-6.622676800000001,-779.0245849999999,1347.7082518
-6.4614282,-792.9713866,1339.4855711999999
-6.122757800000001,-805.198938,1331.0490724
-6.003416,-816.7002928,1322.3081055999999
16.29754125,-838.0567015,1314.66745
16.2586035,-847.2326352499999,1307.0817260000001
16.938186,-855.80024725,1299.31796275
18.196623,-863.9779815,1291.7182615
2.9246885000000002,-865.1568755000001,1294.4148255
3.408986999999999,-871.5827637499999,1287.68206775
3.43604775,-877.72209175,1281.5150755
11.0376082,-883.7392456,1258.3680663999999
10.747561600000001,-889.0909058000001,1252.2194334
7.014782999999999,-901.1584066666668,1250.4716796666664
6.719918833333334,-904.9938761666667,1243.9240923333334
6.432899333333334,-908.218394,1237.1114501666664
6.0071181666666655,-911.0309956666666,1230.2846881666667
1.3008303333333338,-901.7520956666667,1224.3367308333334
-5.372488599999999,-902.2376099999999,1220.8500488
-5.748355200000001,-903.7388306,1214.0771486
0.23499725000000105,-909.7584077500001,1216.1077575
-0.5842769999999993,-910.41133125,1210.1693115
-1.667000250000001,-910.72492975,1204.96719375
-2.9564055000000016,-910.702057,1200.4069825
-4.279186250000001,-910.2610780000001,1196.43121325
-5.45809925,-909.41546625,1193.02246075
-6.433067499999999,-908.3683777499999,1190.1032105
-7.1387160000000005,-907.1292725000001,1187.801361
-7.714476250000001,-905.6251835,1186.0590515
-8.157328499999998,-903.8918454999999,1184.8995969999999
-8.7354605,-901.9531095,1184.6047365000002
-9.1038335,-899.857849,1184.7869875000001
-9.5484055,-897.4426422500001,1185.75579825
-10.0839685,-894.60679625,1187.19955425
-10.756188750000002,-891.4259187499999,1189.4045409999999
-11.4573295,-887.9400025,1192.0307005000002
-12.260192000000002,-884.0738832499999,1195.13436875
-13.277031000000003,-879.918106,1198.203186
-14.466726249999997,-875.46575925,1201.74285875
-15.91181325,-870.82130425,1205.5939027499999
0.0,0.0,0.0
