S1 X osa,S2 X osa,S3 X osa,S4 X osa,S5 X osa,S6 X osa,S1 Y osa,S2 Y osa,S3 Y osa,S4 Y osa,S5 Y osa,S6 Y osa,S1 Z osa,S2 Z osa,S3 Z osa,S4 Z osa,S5 Z osa,S6 Z osa
-9.153045000000006,-55.99131,-15.458419000000006,-20.849059999999994,24.05552,-10.891593,-500.515259,-511.574341,-557.2558590000001,-533.397827,-526.286987,-488.14965800000004,370.08697499999994,328.36700399999995,351.7017209999999,297.84436000000005,325.25317400000006,316.00299099999995
-10.405722999999995,-56.12856199999999,-16.656417000000005,-21.376464,23.129543999999996,-12.809722000000008,-540.8416749999999,-545.0732419999999,-594.224365,-564.619751,-559.0058590000001,-517.892822,410.90094,368.042786,383.7197880000001,335.662781,362.90618900000004,359.31134
-11.659423000000004,-57.23101,-17.822424999999996,-21.662056000000007,22.109668999999997,-13.637450999999999,-581.192871,-578.8795170000001,-630.4417719999999,-588.931763,-591.622314,-549.950439,449.8038939999999,405.8932500000001,414.5064090000001,369.450867,399.71917699999995,402.3463750000001
-12.921333000000004,-58.047293999999994,-18.685653000000002,-22.867591000000004,21.140155999999998,-15.209983000000008,-621.8632809999999,-612.788818,-665.379639,-616.450928,-624.166626,-582.1683350000001,487.03424100000007,443.3325809999999,443.6945189999999,405.91082800000004,435.9723509999999,445.65997300000004
-14.277168000000003,-58.998954,-19.677322000000004,-23.563345999999996,20.116585,-15.563918999999999,-662.497437,-646.706909,-699.9560550000001,-645.0164789999999,-656.8195800000001,-617.1751710000001,521.9480590000001,479.85430900000006,471.98895300000004,442.567444,471.379944,486.69085700000005
-15.653037999999995,-60.10576599999999,-20.730438000000007,-24.167549000000008,19.187088000000003,-16.558204000000003,-702.9357910000001,-680.909302,-733.244995,-673.2368160000001,-689.573975,-652.502197,554.680237,515.375794,499.370545,479.8523560000001,505.94219999999996,527.335632
-17.100318,-61.23119299999999,-22.380065000000002,-24.685051,18.232338,-17.950202000000004,-743.113159,-714.8326420000001,-762.4129640000001,-701.775269,-722.478271,-688.2574460000001,585.3150029999999,549.99884,526.6470340000001,516.792297,539.7902220000001,566.9479369999999
-18.456305999999998,-62.26132899999999,-23.321928999999997,-25.39627,17.328948999999994,-20.061324999999997,-782.619263,-749.154297,-792.32666,-730.912476,-755.659058,-724.689087,614.0302119999999,583.535339,553.542786,552.942444,572.828064,605.6255490000001
-19.724006000000003,-63.260261000000014,-24.27095,-26.090545000000006,16.353195999999997,-20.273780000000002,-821.678101,-783.5791019999999,-821.01416,-760.5758060000001,-788.885376,-763.768311,640.688171,615.992004,580.1641239999999,588.6892700000001,605.055969,640.2995000000001
-21.062636999999995,-64.20394100000001,-25.049301,-26.762068999999997,15.34948,-21.265495,-860.1464840000001,-818.173828,-849.610107,-790.947754,-822.128784,-803.561035,665.735169,647.2900999999999,606.8976439999999,624.159363,636.429016,674.196228
-22.366873999999996,-65.05065099999999,-26.378349,-27.415892999999997,14.656875999999997,-22.442381999999995,-897.962524,-853.228638,-875.184082,-822.2691649999999,-854.283936,-843.6529539999999,689.243958,677.3203739999999,631.996155,659.1541139999999,666.9332890000001,706.435242
-23.673416000000003,-66.089607,-26.043746999999996,84.903954,13.985084999999998,84.903954,-935.0794679999999,-888.075073,-904.1895750000001,-2202.09375,-888.6435550000001,-2202.09375,711.3229369999999,706.339172,658.4354860000001,-692.236267,696.5444950000001,-692.236267
-24.857383,-67.107215,-26.595245000000006,-29.191597,12.943978000000001,-24.978888999999995,-970.8919679999999,-923.101318,-931.930908,-888.143799,-922.7020259999999,-924.2698969999999,731.8832400000001,734.0966189999999,684.7756959999999,726.8904419999999,724.9385380000001,765.006897
-26.278801,-68.12114700000001,-27.399826000000004,84.903954,11.617927999999992,84.903954,-1006.2835689999999,-958.13501,-959.077393,-2202.09375,-957.544922,-2202.09375,751.232849,760.65509,710.6499630000001,-692.236267,752.0691529999999,-692.236267
-27.587294999999997,-69.192802,-27.974128000000007,-30.679389999999998,10.670783999999998,-27.436439000000007,-1040.955933,-993.0980219999999,-987.0792240000001,-959.1685789999999,-991.947876,-1004.224365,769.406555,786.0172729999999,736.630676,790.8203739999999,778.331238,815.6554570000001
-28.753997,-70.17723799999999,-28.337531999999996,-33.084106000000006,9.673912000000001,-28.743308999999996,-1071.458008,-1028.1604,-1015.397827,-997.0767820000001,-1027.539795,-1043.845703,787.1427610000001,810.0619509999999,762.2277220000001,823.737122,803.39093,837.8058470000001
-29.904280999999997,-71.123481,-28.668281000000007,-32.952865,8.840569000000002,-30.119215999999994,-1102.668091,-1063.131226,-1042.98584,-1033.288086,-1061.487915,-1083.25061,803.686829,832.958801,789.101746,849.507263,827.5360720000001,857.8644409999999
-30.858680000000007,-72.111579,-29.348503000000008,-33.938415000000006,7.970246000000003,-31.306151999999997,-1132.834351,-1098.168701,-1071.280151,-1070.931274,-1095.842285,-1122.41394,820.154724,854.640564,814.755921,875.195496,850.30304,875.984802
-31.885031999999995,-73.101585,-29.885092999999998,-33.944846999999996,7.350739000000004,-32.603660000000005,-1161.974731,-1133.002441,-1100.137817,-1111.197388,-1129.996094,-1160.892822,836.1085820000001,875.2147829999999,840.0498660000001,899.742737,872.161194,892.7838750000001
-33.28055500000001,-74.27245300000001,-30.345152999999996,-34.996482,6.407821999999996,-33.889373000000006,-1189.876465,-1167.757812,-1129.605469,-1150.658447,-1165.033081,-1198.851379,851.0463259999999,894.9245000000001,865.078796,922.732849,892.371155,907.7605590000001
-33.61647000000001,-75.326561,-30.766990000000007,-35.988456,5.3526839999999964,-35.187881000000004,-1217.43335,-1202.2935790000001,-1160.126343,-1190.2666629999999,-1200.1754150000002,-1236.2261349999999,866.5409549999999,913.255676,889.882752,943.5651250000001,911.420715,921.2632450000001
-34.308273,-76.26584600000001,-31.262245000000007,-37.363922,4.074203999999995,-36.449614999999994,-1244.609009,-1236.805664,-1191.740784,-1230.069397,-1235.9594120000002,-1273.041443,882.909729,930.325623,914.2171020000001,962.553772,928.9251099999999,933.1117549999999
-35.276359,-77.00678200000002,-31.764572,-38.012305999999995,3.153389000000004,-37.716713,-1271.643555,-1272.1176150000001,-1224.475159,-1269.710266,-1270.821777,-1308.467407,898.503723,946.0486450000001,937.8588259999999,979.6264040000001,945.5414430000001,943.7982790000001
-36.084022000000004,-77.77349000000001,-32.256462,-39.14756,2.215751999999995,-39.334159,-1298.855164,-1306.518677,-1258.997375,-1309.644409,-1305.4105220000001,-1341.221558,914.2219849999999,961.06781,960.085877,994.4967650000001,960.995911,952.9599000000001
-36.789992999999996,-78.731056,-33.052818,-40.23867800000001,1.383659999999992,-40.594787,-1326.1963500000002,-1340.339111,-1294.845947,-1349.298096,-1340.101868,-1373.5295409999999,929.8191529999999,974.4948119999999,981.1622930000001,1007.339905,975.039368,961.304627
-37.562072,-79.72539499999999,-33.709098,-41.291923,0.47573900000000435,-41.892303,-1353.525146,-1374.165283,-1330.813171,-1388.614319,-1374.645874,-1404.8543089999998,945.532532,987.261902,1001.446594,1018.249329,987.999939,968.8226930000001
-38.311935000000005,-80.701088,-34.43486,-42.40656200000001,-0.41738800000000253,-42.973608999999996,-1381.0867309999999,-1407.784058,-1367.635193,-1427.5126340000002,-1408.916992,-1435.1640619999998,960.9448850000001,999.045715,1020.188294,1027.427551,999.8110959999999,976.0753790000001
-38.632887999999994,-81.58118400000001,-35.262023,-43.544028999999995,-1.331146000000004,-44.34238400000001,-1408.8835450000001,-1441.254578,-1405.2845459999999,-1465.869751,-1442.947754,-1464.930664,976.4879759999999,1009.76178,1037.169617,1034.846497,1010.481262,982.6622930000001
-39.492644999999996,-82.49016499999999,-36.090919,-44.67385100000001,-2.2051620000000014,-45.28592599999999,-1437.16748,-1474.47876,-1443.639404,-1503.4332279999999,-1476.708313,-1493.590088,992.095276,1019.4741819999999,1052.438904,1040.672546,1020.0404659999999,989.213074
-40.201637000000005,-83.336174,-37.02140800000001,-45.803000999999995,-3.086821999999998,-46.06502499999999,-1466.384155,-1507.578857,-1482.567749,-1539.890808,-1510.243896,-1521.805237,1007.1810909999999,1028.269226,1065.807434,1044.729187,1028.556336,995.7482299999999
-40.901229,-84.14885699999999,-38.007346999999996,-47.19742500000001,-4.060469999999995,-46.43517299999999,-1496.547729,-1540.387024,-1521.931458,-1575.510986,-1543.497498,-1549.543213,1021.886047,1036.05719,1077.177185,1047.602234,1036.036804,1001.906921
-41.623817,-84.86972800000001,-39.024063,-48.271827,-4.964500000000001,-47.18289899999999,-1527.7597660000001,-1572.7335819999998,-1561.4642939999999,-1608.400024,-1576.483154,-1576.842163,1036.087097,1043.175964,1086.547913,1048.464661,1042.608826,1008.118958
-42.345839999999995,-85.94738000000001,-40.00283,-49.24973299999999,-5.902450000000002,-47.803016000000014,-1560.078857,-1605.55603,-1600.980713,-1641.25946,-1609.102966,-1603.2833249999999,1049.556946,1049.19928,1093.915222,1048.957825,1048.267761,1013.907532
-43.13307900000001,-86.99189000000001,-41.459053,-50.18062499999999,-6.848647999999997,-48.99068399999999,-1593.466614,-1637.6179809999999,-1641.191589,-1673.130615,-1641.554626,-1630.820374,1062.131653,1054.429749,1099.504334,1048.576355,1053.115051,1020.0302119999999
-44.62084200000001,-87.802391,-41.895506999999995,-51.426658,-7.626777000000004,-49.77436,-1628.236877,-1670.081909,-1680.147095,-1704.038605,-1673.022034,-1657.854675,1073.528992,1058.740784,1102.924866,1047.51471,1057.378601,1026.070862
-44.488349,-88.670311,-42.835762,-52.25600399999999,-8.760649999999998,-50.40230500000001,-1662.9755249999998,-1702.272491,-1719.260834,-1734.131592,-1705.87912,-1685.1676029999999,1083.963318,1062.284729,1104.65448,1046.012756,1060.363709,1032.029236
-45.487449,-89.889778,-43.934439999999995,-53.371666000000005,-9.680839000000006,-51.166923,-1699.215271,-1734.0977480000001,-1758.109375,-1763.502136,-1737.889984,-1712.566925,1093.095764,1065.132263,1104.291565,1044.042908,1062.819641,1037.511536
-46.487251000000015,-90.78203500000001,-44.990714999999994,-53.963798,-10.570128999999994,-52.09511499999999,-1736.151276,-1766.404907,-1796.451599,-1791.795807,-1769.815369,-1740.454285,1100.594788,1067.097595,1102.214905,1042.017395,1064.530457,1043.524353
-47.506843,-91.616447,-45.98696100000001,-54.19620499999999,-11.398567,-52.54628700000001,-1773.941925,-1798.708527,-1834.169708,-1819.468842,-1801.6694029999999,-1769.08075,1106.198059,1068.172546,1098.641541,1039.644104,1065.509705,1049.306336
-48.60453000000001,-92.512123,-46.894690999999995,-55.01627300000001,-12.098776999999998,-53.294928999999996,-1812.288055,-1830.973907,-1870.74646,-1846.631897,-1833.220642,-1798.450989,1109.900818,1068.412048,1093.099182,1037.341858,1065.785217,1054.623108
-49.674262999999996,-93.36743899999999,-47.59352799999999,-55.850607999999994,-12.962103999999997,-54.098487000000006,-1851.413544,-1863.177155,-1906.435974,-1873.56311,-1864.673676,-1828.775543,1112.066834,1067.782532,1086.371399,1034.942078,1065.213074,1059.537293
-50.800224000000014,-93.997139,-47.689064,-56.35529299999999,-14.025215000000003,-54.91907499999999,-1890.7376100000001,-1894.902679,-1942.613922,-1900.3962099999999,-1896.248016,-1860.216187,1112.178406,1066.45282,1078.418884,1032.497009,1063.962708,1064.046936
-51.93968899999999,-94.967323,-49.597724,-57.02696900000001,-14.809050999999997,-55.20754199999999,-1930.254089,-1926.778503,-1973.850113,-1927.237762,-1928.214661,-1892.9445799999999,1110.384461,1064.100159,1068.392395,1029.912048,1061.84845,1067.485046
-53.142387000000014,-95.652015,-50.688118,-57.675972,-14.865791000000002,-56.52671000000001,-1969.810715,-1958.874207,-2005.888321,-1954.146561,-1961.086243,-1926.524963,1106.538757,1060.956604,1057.736145,1027.269104,1059.439392,1069.816956
-54.32437899999999,-96.509727,-51.558325999999994,-58.31250700000001,-15.859251999999998,-56.244102,-2009.198639,-1991.1000060000001,-2037.1307219999999,-1981.083405,-1992.599777,-1960.899704,1100.65863,1057.017273,1046.628845,1024.235046,1055.994568,1071.68927
-55.48374100000001,-97.26409100000001,-52.466819000000015,-58.73050599999999,-16.632034000000004,-58.334509999999995,-2048.310333,-2023.447723,-2067.417038,-2008.064453,-2025.035568,-1995.330399,1092.766052,1052.224671,1035.003235,1021.5551150000001,1051.43512,1072.662293
-56.85138699999999,-97.866432,-53.395927,-59.12775400000001,-17.467529,-59.48464200000001,-2087.05854,-2056.274765,-2096.742767,-2035.845764,-2057.659897,-2031.306046,1083.020081,1046.518616,1023.123108,1019.210754,1046.195007,1071.447205
-57.908912000000015,-98.62370999999999,-53.920890000000014,-59.748695,-18.328604999999996,-60.39501100000001,-2125.344688,-2088.880806,-2125.384796,-2064.717133,-2090.53688,-2068.282852,1071.379456,1039.868347,1010.855652,1016.2860720000001,1039.973816,1068.914734
-59.05721199999999,-99.487953,-54.69158100000001,-60.08391499999999,-19.219550999999996,-61.368202,-2162.86124,-2121.63031,-2153.065277,-2094.438972,-2123.583382,-2106.118622,1058.036682,1032.233948,998.4087529999999,1013.4933470000001,1032.82428,1064.3078
-60.25237200000001,-100.273628,-55.417700999999994,-60.61080100000001,-19.832351000000003,-62.37865400000001,-2199.654168,-2154.492268,-2180.268602,-2124.960991,-2157.285004,-2144.558254,1043.090515,1023.6709599999999,985.898377,1009.818421,1024.6474,1057.868225
-61.163612,-101.15067200000001,-56.003608000000014,-61.266975,-21.069052999999997,-63.44780700000001,-2235.536449,-2187.467338,-2206.763279,-2156.442917,-2190.501781,-2183.399563,1026.794983,1014.1117549999999,973.101257,1005.5010380000001,1015.2708130000001,1049.603943
-62.878624,-101.99252999999999,-56.600562999999994,-61.99271300000001,-21.723067999999998,-64.549644,-2269.401543,-2220.54891,-2233.444542,-2188.847551,-2224.365425,-2222.442503,1008.176209,1003.473694,960.5088499999999,1000.4122930000001,1005.0138549999999,1039.479797
-63.97106099999999,-103.049858,-57.19539599999999,-62.69448,-22.674041000000003,-65.72983500000001,-2302.89872,-2254.036274,-2259.878044,-2222.230022,-2258.184425,-2261.517162,988.9953,991.88031,947.4491579999999,994.360657,993.4609989999999,1027.45636
-65.04236599999999,-104.25389799999999,-57.60138699999999,-63.088066,-23.528357999999997,-66.931297,-2335.448196,-2287.298256,-2286.656746,-2256.340611,-2292.122253,-2300.512672,968.843079,979.2661740000001,934.5859989999999,987.3820189999999,980.7254029999999,1013.342224
-65.967903,-104.968132,-58.243690000000015,-65.034233,-24.387916000000004,-68.109489,-2367.074432,-2320.802956,-2313.338776,-2291.968422,-2326.318108,-2339.39093,947.684876,965.414002,921.555359,978.6111450000001,966.875671,997.434143
-67.072105,-105.860649,-58.298225,-65.33661599999999,-25.304275000000004,-69.29108400000001,-2397.648529,-2354.220108,-2340.037796,-2328.211876,-2360.402023,-2378.00473,926.082825,950.559143,908.814392,968.3886110000001,951.697449,979.406555
-68.00647699999999,-106.75098399999999,-58.402671,-66.10839000000001,-26.227553999999998,-70.566993,-2427.217453,-2387.770157,-2367.29509,-2365.358109,-2394.601318,-2416.244873,903.815247,934.6351930000001,895.5341189999999,956.503357,935.3272099999999,959.4324340000001
-68.93888000000001,-107.35485,-58.405891,-66.86788100000001,-27.160101999999995,-71.35289700000001,-2455.773529,-2421.035095,-2395.095306,-2403.148972,-2428.76474,-2453.320084,881.226013,917.502258,882.270325,942.9541630000001,917.716126,937.8286740000001
-69.901634,-108.25370000000001,-58.43088499999999,-67.761451,-28.049339000000003,-72.785438,-2483.345032,-2454.670883,-2423.632523,-2441.446716,-2462.961548,-2490.337677,858.2471310000001,899.4743040000001,868.914368,927.6504520000001,898.7880250000001,914.6713259999999
-70.53485800000001,-109.12787600000001,-59.540167999999994,-68.672294,-28.902488000000005,-74.119392,-2510.105255,-2488.254547,-2454.016327,-2480.067322,-2497.04425,-2526.394867,835.0836790000001,880.345032,855.381531,910.601257,878.5626830000001,889.993469
-71.25858299999999,-110.04205999999999,-59.98985999999999,-69.62430499999999,-29.693313000000003,-75.637641,-2536.22998,-2521.874268,-2484.694153,-2518.811768,-2530.614349,-2561.173615,812.1969610000001,860.0835569999999,841.231018,891.6244509999999,857.23407,863.438782
-72.101326,-111.16646499999999,-60.46688,-70.610221,-30.369186,-77.78253900000001,-2562.564117,-2555.738403,-2516.258606,-2557.7221680000002,-2563.796875,-2595.930511,789.2291869999999,838.721863,826.2857059999999,870.5651250000001,835.0869749999999,836.1929319999999
-72.76502199999999,-111.87868499999999,-61.023123999999996,-71.610633,-32.289871000000005,-78.251655,-2588.687134,-2589.176178,-2548.709534,-2596.579956,-2598.226196,-2628.262085,766.4712529999999,816.1332400000001,810.4541630000001,847.437073,810.642517,806.9168090000001
-73.42147,-113.349525,-61.70450500000001,-72.65943100000001,-33.431808000000004,-79.264015,-2614.756439,-2622.51767,-2582.4268190000003,-2635.354614,-2631.6375120000002,-2660.207825,743.6747439999999,792.694641,793.4503790000001,822.161194,785.85968,777.252747
-74.04764499999999,-113.95867100000001,-62.78504100000001,-73.69522800000001,-34.372901,-80.25502700000001,-2640.856293,-2656.258911,-2617.168396,-2673.672028,-2664.626251,-2691.108002,720.744324,767.677551,775.160584,795.0795290000001,759.9743040000001,746.7857059999999
-74.634346,-114.851722,-63.044715,-74.79676,-35.278526,-81.12285600000001,-2667.251343,-2689.571838,-2651.9736940000003,-2711.385162,-2697.196259,-2720.989197,697.7070920000001,741.8058470000001,756.121277,766.1004029999999,733.0458369999999,715.671936
-75.070976,-115.67536100000001,-63.757942000000014,-75.410469,-36.093795,-82.067421,-2693.828094,-2722.687378,-2688.455139,-2748.205933,-2729.3840330000003,-2749.866089,675.6702270000001,714.8447880000001,734.8895869999999,735.5490110000001,705.135925,684.2555540000001
-75.60395,-116.45470399999999,-64.480278,-76.572319,-37.196579,-83.801704,-2721.081116,-2755.678589,-2725.609619,-2784.598206,-2761.594055,-2777.3216549999997,652.804993,686.6919559999999,712.1050419999999,703.498474,676.281311,652.49054
-76.38187400000001,-117.183708,-65.23513,-77.787315,-37.519774999999996,-84.78076899999999,-2749.600281,-2788.47052,-2763.13208,-2819.887817,-2793.18988,-2804.625427,629.4414670000001,657.51117,687.572449,670.4168090000001,646.4845580000001,620.716858
-76.98743400000001,-118.23516000000001,-66.15074899999999,-78.96067,-37.866744999999995,-85.63782499999999,-2778.581665,-2821.042664,-2801.058594,-2853.543152,-2824.797424,-2831.459412,605.8920290000001,627.420593,661.2354130000001,633.923401,616.2158810000001,588.906311
-77.552696,-119.270591,-67.13284999999999,-80.638282,-38.703506000000004,-86.042305,-2807.998901,-2853.9108889999998,-2839.249451,-2887.427246,-2855.826294,-2857.63855,581.715393,596.4678349999999,632.9971310000001,597.651306,584.670349,556.381897
-78.287925,-120.26772299999999,-68.10735299999999,-81.42939000000001,-39.034446,-86.96539999999999,-2837.979248,-2886.285522,-2877.625,-2920.000366,-2887.061584,-2883.271118,557.378113,564.435242,602.7171020000001,560.3588259999999,553.4701540000001,524.23468
-80.31269,-121.70874699999999,-70.41355100000001,-82.317024,-38.774910000000006,-85.80890600000001,-2865.916687,-2918.505127,-2916.053894,-2951.410645,-2915.4924929999997,-2910.332031,533.3119509999999,532.294617,571.650208,522.4220580000001,528.471863,493.21368400000006
-85.822349,-122.733802,-75.874549,-75.26883699999999,-37.693275,-80.36603500000001,-2896.9702150000003,-2946.0246580000003,-2949.338562,-2978.2323,-2937.668335,-2938.798645,524.257263,519.4682009999999,559.0520630000001,503.99115000000006,521.1228639999999,482.24542199999996
-89.35529299999999,-116.30722800000001,-70.264839,-65.836051,-36.348381,-80.28301200000001,-2926.845886,-2979.919617,-2978.8034669999997,-2996.682129,-2954.276001,-2943.900391,531.584656,511.954651,555.6220089999999,497.174622,517.648621,483.18743900000004
-93.65801200000001,-107.52877000000001,-63.840202000000005,-58.21668199999999,-36.675605000000004,-79.883354,-2956.179565,-3009.82489,-3006.815369,-3013.177673,-2970.164856,-2971.10376,535.4629520000001,505.69976799999995,550.3687130000001,490.18621800000005,517.027893,481.3858029999999
-96.676445,-101.71707900000001,-57.02617599999999,-53.19023899999999,-38.601248999999996,-83.55422200000001,-2988.492065,-3037.038147,-3033.708252,-3029.544006,-2987.36676,-2988.610229,537.9667360000001,499.63934300000005,543.616516,483.50250299999993,517.341126,481.29608200000007
-96.20633699999999,-95.98377199999999,-50.919715,-52.169364,-41.32173900000001,-87.12839500000001,-3019.072327,-3062.741516,-3057.943237,-3048.163269,-3007.869263,-3010.90271,538.3329470000001,493.39776600000005,536.599426,477.391296,515.005921,482.52862600000003
-94.478614,-93.98059800000001,-45.46642299999999,-52.505409000000014,-43.23573999999999,-92.45294899999999,-3047.904358,-3089.228455,-3082.872192,-3069.869995,-3030.6809080000003,-3036.608459,538.2974240000001,492.50848399999995,529.848084,472.85601799999995,510.01263399999993,482.70929
-91.286125,-93.074104,-41.465385,-56.311409,-45.822227,-96.97592900000001,-3075.971191,-3118.608337,-3106.783997,-3091.386169,-3053.812927,-3062.699219,537.070984,488.15496800000005,521.54718,466.34454400000004,503.99835200000007,482.22174100000007
-88.86379199999999,-93.94742500000001,-37.53549100000001,-60.734779,-49.393699,-101.29001600000001,-3104.0065919999997,-3142.934021,-3130.070313,-3113.765198,-3077.103882,-3089.102661,534.831482,486.75042699999995,512.2704470000001,459.17315699999995,497.4922489999999,480.7589720000001
-84.59993700000001,-93.17946599999999,-35.770393,-65.43814800000001,-52.60164599999999,-104.58443399999999,-3133.229675,-3168.943726,-3154.287476,-3136.423828,-3100.47998,-3116.121948,530.3104860000001,482.1648560000001,500.0883180000001,451.501526,490.54242,479.37371800000005
-80.328407,-92.304405,-33.757391999999996,-67.72583700000001,-55.954902000000004,-108.390052,-3160.926331,-3194.927979,-3176.641907,-3157.357544,-3124.021362,-3144.141541,524.693421,476.5188599999999,487.974915,443.85553000000004,483.03472899999997,477.0057979999999
-75.752815,-91.100212,-32.547256000000004,-74.515739,-59.87268800000001,-111.082191,-3188.49939,-3220.813416,-3198.561401,-3183.1002200000003,-3148.026489,-3172.0962520000003,517.356751,469.4660040000001,474.92816199999993,436.3261110000001,474.413147,473.817444
-70.964607,84.903954,-32.150817,-78.50519500000001,-62.638282000000004,-110.970405,-3215.700317,-2202.09375,-3220.600647,-3206.7186890000003,-3171.7631229999997,-3201.309204,508.36993400000006,-692.236267,461.1460569999999,427.0913700000001,466.25042699999995,469.7089229999999
-65.939186,-56.03156200000001,84.903954,84.903954,-66.04520400000001,-111.307624,-3242.146729,-3289.4965819999998,-2202.09375,-2202.09375,-3195.964539,-3230.1427000000003,497.53167699999995,428.2282110000001,-692.236267,-692.236267,457.2692259999999,464.4761350000001
