S1 X osa,S2 X osa,S3 X osa,S4 X osa,S5 X osa,S6 X osa,S1 Y osa,S2 Y osa,S3 Y osa,S4 Y osa,S5 Y osa,S6 Y osa,S1 Z osa,S2 Z osa,S3 Z osa,S4 Z osa,S5 Z osa,S6 Z osa
474.561443,498.334454,477.015493,533.027437,518.945404,527.271171,-31.54675300000008,26.492432000000008,-7.294433000000026,8.384888000000046,-42.74194299999999,-15.064697000000024,111.56140099999993,106.28027299999985,55.259888000000046,72.03320299999996,70.4464109999999,118.07922400000007
480.627693,506.739715,484.306486,540.840488,524.873916,533.961807,-34.33557100000007,22.728027999999995,-10.247069999999894,3.222778999999946,-47.203490999999985,-19.803343999999925,114.76232899999991,109.54382299999997,58.56652800000006,75.48840300000006,74.15576199999987,121.67614800000001
486.254919,514.487331,491.066,548.082393,530.289875,540.153217,-37.41687000000002,19.048827999999958,-13.354736000000003,-2.037475000000086,-51.89782700000001,-24.717529000000013,117.96130399999993,113.14685099999997,61.969605,79.02966300000003,77.56188999999995,125.17773399999987
491.554275,521.685888,497.442368,554.749649,535.395651,545.845184,-40.596678999999995,14.881470000000036,-16.914062000000058,-7.337401999999884,-56.34191899999996,-29.60400400000003,121.25402800000006,116.62048299999992,65.13745100000006,82.61425800000006,81.23364300000003,128.652832
496.432998,528.255211,503.192669,560.772457,539.980423,550.750507,-43.97961400000008,10.301026000000093,-20.904663000000028,-12.534057000000075,-61.277221000000054,-35.115111999999954,124.49169899999993,119.852173,68.0013429999999,86.23193399999991,84.40344200000004,132.16748099999995
500.793861,534.465551,508.678475,564.838936,544.368992,555.356155,-47.62475500000005,6.4799809999999525,-23.452391999999918,-12.598265999999967,-65.73181099999988,-40.16393999999991,127.57824699999992,123.87622099999999,72.14123500000005,94.37463400000001,87.85022000000004,135.67492700000003
504.777429,539.3601,513.650846,571.228378,548.238216,559.451477,-51.49670399999991,1.2158210000000054,-27.27844200000004,-22.827635999999984,-70.3267820000001,-45.29760699999997,130.40820299999996,126.84387199999992,75.11608899999987,93.4426269999999,90.961548,139.01538099999993
508.349713,544.067577,518.207599,575.759888,551.84528,563.117157,-55.506468999999925,-3.468016999999918,-31.07458500000007,-27.972533999999996,-74.97106899999994,-50.5058590000001,133.09350599999993,130.26538099999993,78.06140099999993,96.9692379999999,93.95056199999999,142.27856500000007
511.514896,548.36243,522.47805,579.891846,554.973953,566.363197,-59.47558600000002,-8.221557000000075,-34.30456499999991,-33.07800300000008,-79.60302699999988,-55.614012999999886,135.590332,133.5135499999999,80.57202200000006,100.35058600000002,96.78417999999988,145.410523
514.341313,552.234001,526.48377,583.639671,558.001072,569.122963,-63.4582519999999,-13.000487999999905,-38.04333500000007,-38.201782000000094,-84.1777340000001,-60.77172799999994,137.844605,136.60790999999995,82.98364300000003,103.64038099999993,99.46972699999992,148.35974099999999
516.838726,555.850475,530.23982,587.387504,560.889885,571.590805,-67.37341300000003,-17.733885999999984,-42.232054999999946,-42.85217199999988,-88.55517499999996,-65.82580499999995,139.89282200000002,139.42517099999986,85.15185599999995,107.24926800000003,102.26306199999999,151.06921399999987
519.052555,559.256981,533.765951,590.558876,562.968326,573.769401,-71.151611,-22.464111000000003,-46.3660890000001,-47.978515000000016,-93.43945299999996,-70.9886469999999,141.76391599999988,141.99816899999996,87.12707499999988,110.2166749999999,104.28466800000001,153.4929199999999
521.093295,562.638294,537.012277,593.424759,564.593132,575.663673,-74.89013599999998,-26.73156700000004,-50.44494600000007,-53.297240999999985,-98.09191899999996,-76.14538500000003,143.37353499999995,144.804077,88.85888699999987,112.5942379999999,106.10864300000003,155.58129899999994
523.02149,565.590092,539.907383,596.054207,566.310837,577.420875,-78.42272899999989,-31.63024900000005,-54.45788500000003,-58.546875,-102.81274400000007,-81.21386699999994,144.88794000000007,146.63330100000007,90.51916499999993,114.61010699999997,107.75537099999997,157.32067899999993
524.765007,568.745121,542.576534,598.412781,567.379825,579.051483,-81.73290999999995,-36.05834899999991,-58.33898900000008,-63.78356899999994,-107.50598100000002,-86.11010699999997,146.24987799999985,148.51648,91.78515599999992,116.19360400000005,108.86901899999998,158.7631839999999
526.308962,571.720276,544.353458,600.499138,568.584953,580.067291,-84.88562000000002,-40.4121090000001,-61.21765099999993,-68.9426269999999,-111.73986799999989,-91.5848390000001,147.29064900000003,150.03539999999998,93.87683100000004,117.55468799999994,110.11010699999997,159.58960000000002
527.561411,574.334686,546.484093,602.319946,568.710258,581.423157,-88.03466800000001,-45.14855899999998,-64.58215300000006,-74.05639599999995,-116.34936500000003,-95.31774900000005,148.27722199999994,150.68481500000007,94.74401899999998,118.54284699999994,110.5841069999999,160.81494099999986
528.504562,576.705101,548.222004,603.821495,568.755447,582.13356,-90.3214109999999,-49.55627400000003,-67.79125900000008,-78.89318800000001,-121.07433999999989,-99.54833899999994,148.862793,151.12414599999988,95.37646500000005,119.58386199999995,110.74877900000001,161.67675800000006
529.356293,579.078308,549.716499,604.913818,567.030071,582.570488,-92.28515599999992,-53.342895,-70.99694799999997,-83.62768499999993,-124.0886230000001,-103.518554,149.39636199999995,151.4692379999999,95.67834500000004,120.17297400000007,111.76599099999999,162.19335899999987
529.944366,581.28376,550.856163,605.598862,566.870056,582.870651,-93.99060000000009,-56.485472999999956,-73.71642999999995,-88.06555099999991,-128.6282960000001,-107.01135199999999,149.8607179999999,151.90307600000006,95.99426300000005,120.39477499999998,112.11059599999999,162.49963400000001
530.348259,582.618576,551.6248889999999,606.486908,565.753261,582.810211,-95.51623500000005,-59.826782000000094,-76.58312999999998,-92.29248000000007,-129.63317800000004,-110.09033199999999,150.08166499999993,151.39709500000004,95.73083500000007,120.39135699999997,111.95739800000001,162.65478499999995
530.470728,583.670517,552.005592,606.287491,564.537006,582.509552,-96.901611,-62.80529699999988,-78.8590079999999,-96.01000900000008,-132.3552239999999,-112.9049070000001,149.9848629999999,150.76062000000002,95.58935599999995,120.23388699999987,111.93823199999997,162.476807
530.278642,584.258095,552.139679,606.068115,563.199371,581.880905,-98.28027300000008,-65.744506,-81.1761469999999,-99.45507799999996,-135.00952099999995,-115.61877400000003,149.50659199999996,149.90136699999994,94.88110400000005,119.6339109999999,111.65173299999992,161.95886199999995
529.745046,584.528503,551.935844,605.42424,561.5382079999999,580.922592,-99.60852,-68.56262199999992,-83.05151299999989,-102.59924299999989,-137.23889099999997,-118.2470699999999,148.704346,148.92687999999998,94.11865199999988,118.79516599999988,110.70031700000004,161.027466
528.99575,584.408806,551.582348,604.41201,559.861732,579.619377,-100.88793899999996,-71.35583500000007,-84.82788000000005,-105.65978999999993,-139.0767820000001,-120.92407200000002,147.46472199999994,147.87744099999986,92.70581100000004,117.39733899999987,109.24243200000001,159.62561000000005
527.917229,584.038742,551.198765,603.298729,557.9954299999999,577.945457,-101.92932100000007,-73.96374500000002,-85.18517999999995,-108.32079999999996,-140.4337149999999,-123.48120100000006,145.891846,146.81555200000003,92.08508299999994,115.89941399999998,107.323486,157.94042999999988
526.638101,583.4048769999999,549.562992,601.85321,555.714588,575.950775,-102.64477499999998,-76.432861,-82.42285100000004,-110.38268999999991,-141.00952099999995,-125.71166999999991,144.01086399999986,145.648682,93.19763199999989,114.51037599999995,104.99218799999994,155.988159
525.197496,583.147888,549.828022,600.111954,553.256534,573.614181,-102.84680099999991,-78.16613699999994,-85.717895,-112.37719700000002,-141.3049309999999,-127.63439900000003,142.02038599999992,144.70092799999998,88.977173,112.62341300000003,102.38500999999997,153.80310099999997
523.666778,582.213669,548.06121,598.031318,550.417297,570.994102,-102.55761699999994,-79.71679700000004,-82.56408699999997,-113.893554,-141.08764599999995,-129.13915999999995,140.12768600000004,143.36669899999993,89.89977999999996,110.63696299999992,99.70849599999997,151.41540499999996
521.79879,580.1084969999999,547.084106,595.764847,547.198971,567.990944,-101.56860299999994,-81.66503899999998,-82.49890099999993,-115.01501400000006,-140.23791499999993,-129.89636199999995,138.19152800000006,141.27233899999987,87.94824199999994,108.60949699999992,97.24987799999985,149.15258799999992
519.867041,579.043617,547.999485,592.847786,543.405201,564.950474,-99.9573969999999,-82.46557600000006,-83.09021000000007,-115.79785100000004,-138.90563900000006,-130.32629399999996,136.3809819999999,139.61352499999998,84.78857399999993,106.36584500000004,94.93786599999999,146.71484399999986
517.915581,577.9889450000001,543.692043,589.894722,539.0698620000001,561.834469,-97.50134200000002,-82.93579099999988,-79.23364199999992,-116.32580499999995,-137.120361,-130.15637199999992,134.8201899999999,137.62426800000003,84.87805200000003,104.04272500000002,92.964966,144.33312999999998
515.953496,576.9134750000001,541.86496,586.567627,534.65851,558.324943,-94.27844200000004,-82.55151299999989,-77.1567379999999,-115.67968700000006,-134.49267499999996,-128.900756,133.43017600000007,135.53332499999988,83.05688499999997,101.77343799999994,91.0494389999999,142.22497599999997
513.834144,575.227104,539.943546,583.237083,530.320474,554.959377,-90.74267499999996,-81.40966800000001,-74.5198969999999,-114.56408699999997,-130.9265129999999,-126.95458899999994,131.81542999999988,133.35705600000006,81.1419679999999,99.34997599999997,88.9379879999999,140.03430200000003
511.586325,572.5744090000001,537.942917,579.839523,525.719507,551.362121,-86.6799309999999,-79.66149900000005,-71.37670899999989,-112.93505800000003,-128.96374500000002,-124.29589800000008,129.87353499999995,130.8873289999999,79.02124000000003,96.75305200000003,87.06127900000001,137.67407200000002
509.055908,570.322311,535.936638,576.362121,522.142278,547.697506,-81.9627680000001,-76.90136699999994,-67.6917719999999,-110.37170399999991,-123.90466300000003,-120.76879800000006,127.75476099999992,128.647827,76.68957499999988,94.401611,84.97753899999998,135.43188499999997
506.409588,567.795254,533.846638,572.991073,518.432628,543.910766,-76.76489199999992,-73.4230950000001,-63.462401999999884,-106.9387200000001,-118.69152800000006,-116.56787099999997,125.50353999999993,126.38427699999988,74.40026899999998,92.31787099999997,82.87341300000003,133.28015099999993
503.720842,565.191059,531.73044,569.306087,514.910136,540.11713,-71.12231399999996,-69.39196700000002,-58.77966300000003,-102.94933999999989,-112.94579999999996,-111.83361799999989,123.16381799999999,124.0870359999999,72.06469700000002,90.11938499999997,80.66039999999998,130.98400900000001
501.166014,562.601478,529.609844,565.896423,511.478739,536.54252,-65.17797799999994,-64.86499000000003,-53.71521000000007,-98.62597600000004,-106.97289999999998,-106.70580999999993,120.8847659999999,121.76477099999988,69.80981500000007,87.62280299999998,78.40747099999999,128.74108899999987
498.804966,560.208717,527.621822,562.442299,508.123336,533.260301,-59.05187999999998,-60.064575000000104,-48.26538000000005,-94.00768999999991,-100.67590300000006,-101.30224599999997,118.58215300000006,119.23461900000007,67.62731899999994,85.00353999999993,76.02978499999995,126.34240699999987
496.588581,558.001751,525.795893,559.364635,504.869313,530.184002,-52.6875,-55.127807000000075,-42.40283199999999,-89.015625,-94.15173299999992,-95.72436500000003,116.2597659999999,116.61267099999986,65.48266599999988,82.27477999999996,73.65869099999986,123.73290999999995
495.018453,556.00983,524.063156,556.083736,501.597097,527.399055,-46.12951599999997,-50.12109299999997,-36.28539999999998,-83.96350099999995,-87.52136199999995,-90.03576599999997,113.79467799999998,113.95812999999998,63.4895019999999,79.23095699999999,71.11047400000007,120.91711399999986
493.194292,554.093323,522.423759,552.991123,498.582342,524.4443679999999,-39.45214800000008,-45.145262999999886,-29.95043899999996,-78.85852,-80.68310500000007,-84.31518499999993,111.43322799999987,111.29028300000004,61.32690400000001,76.15197799999987,68.46655299999998,118.07727099999988
491.356464,552.214233,520.989061,550.069187,495.670659,521.443491,-32.69470200000001,-39.98290999999995,-23.075072999999975,-73.37585399999989,-73.64831499999991,-78.34399400000007,108.91784699999994,108.72021500000005,59.04870600000004,73.23523,65.7357179999999,115.24450699999989
474.276226,533.359316,504.542859,524.416902,471.852863,493.705291,47.28564499999993,26.835450000000037,54.72839399999998,-2.9094230000000607,11.244995000000017,-4.4821770000000924,114.33618200000001,114.20874000000003,64.23449699999992,74.58960000000002,67.332764,115.56188999999995
473.366426,532.220543,504.425033,523.0019,470.517502,492.225842,52.30798400000003,31.158325999999988,59.61499099999992,1.2834479999999076,15.94445799999994,0.3015139999999974,118.7044679999999,118.74438499999997,69.03417999999988,79.26672400000007,71.8370359999999,120.20190400000001
472.149719,530.894853,503.675735,521.562036,469.302879,490.54941,57.03662099999997,35.37646500000005,63.88818399999991,5.28381400000012,20.4488530000001,4.925903999999946,123.45751999999993,124.00353999999993,74.05835000000002,84.65271000000007,76.95410199999992,125.44995100000006
470.732342,528.95429,502.861865,520.097278,468.013977,488.650579,61.62048400000003,39.24755899999991,67.92590399999995,9.15539600000011,24.64501999999993,9.355346999999938,128.71704099999988,129.96875,79.55249000000003,90.75781299999994,82.57067899999993,131.2973629999999
466.209755,524.344982,499.818623,515.444566,463.871097,483.04586,74.57800300000008,51.36999500000002,78.33398499999998,19.679444000000103,35.889527000000044,22.00903399999993,146.57275400000003,149.87097199999994,97.76062000000002,111.56579599999986,101.57238800000005,151.3835449999999
464.912159,522.899128,498.660781,513.757015,462.340061,481.310795,78.66040100000009,55.05383299999994,81.46972699999992,22.86975099999995,39.32653800000003,26.008910999999898,153.09106500000007,156.77551300000005,104.19103999999993,118.83496100000002,108.65454099999988,158.64367700000003
463.804825,521.492155,497.365559,512.149244,460.584457,479.803953,82.41687000000002,58.7410890000001,84.46899499999995,26.082885999999917,42.76232899999991,29.985474000000067,159.41332999999986,163.523682,110.60876499999995,126.140625,115.90197799999987,165.99633799999992
462.628818,520.264712,495.938158,510.462146,458.93748800000003,478.433376,86.34118699999999,62.37329100000011,87.35375999999997,29.06774900000005,46.09448300000008,33.88305700000001,166.10522500000002,170.27978499999995,116.95263699999987,133.34289599999988,123.16296399999987,173.3179929999999
460.265976,517.775949,492.651422,507.039662,455.319275,475.724478,93.95922900000005,69.60278399999993,92.9206549999999,35.15283199999999,52.31640700000003,41.64868200000001,179.0076899999999,182.78320299999996,128.91455100000007,147.07080100000007,137.2467039999999,187.63171399999987
457.761444,515.318524,489.158979,503.855728,451.515934,473.276146,101.34814499999993,77.00695799999994,98.30212400000005,41.24401899999998,58.26062000000002,49.3176269999999,190.81897000000004,194.15808100000004,139.98303199999987,159.894043,150.58019999999988,200.92126499999995
456.475796,514.067859,487.521826,502.475069,450.254787,472.114422,104.95703200000003,80.67346199999997,100.98181199999999,44.30297900000005,61.094239000000016,53.10217299999999,196.241943,199.56213400000001,145.19152800000006,166.03772000000004,156.70092799999998,207.168091
455.28108199999997,512.880229,486.085684,501.187861,448.898342,470.927273,108.49914600000011,84.33618200000001,103.76123099999995,47.35522500000002,63.95239300000003,56.8698730000001,201.43383799999992,204.86242700000003,150.266846,171.9278569999999,162.52587900000003,213.1622319999999
454.129322,511.749448,484.848167,500.090001,447.704174,469.967499,112.024048,87.99401899999998,106.61706600000002,50.443238000000065,66.94702200000006,60.4895019999999,206.407105,209.98706100000004,155.23840300000006,177.49365199999988,168.15734900000007,218.715332
453.093334,510.763772,483.936457,499.169415,446.432045,468.970329,115.41259800000012,91.42920000000004,109.38037099999997,53.56457599999999,69.82324300000005,64.05786200000011,211.13610799999992,215.00305200000003,159.78198199999997,182.907471,173.429932,224.05896000000007
452.27855999999997,509.925771,483.197296,498.358259,445.67744,468.026661,118.77356000000009,94.75524900000005,112.59533699999997,56.70459000000005,72.99121100000002,67.48425300000008,215.73169000000007,219.910523,164.87304700000004,188.08044399999994,178.34375,229.08960000000002
451.676697,509.217154,482.614284,497.725005,445.853473,467.25111400000003,122.0966800000001,97.95117200000004,115.2972420000001,59.83764700000006,76.277466,70.78100599999993,220.12988300000006,224.68823199999997,168.92016599999988,192.9223629999999,182.78869600000007,233.74987799999985
451.229473,508.675017,482.4167,497.307731,445.550201,466.641052,125.35070799999994,101.16015700000003,118.61975099999995,63.02465899999993,79.43286200000011,74.06811599999992,224.2348629999999,229.1842039999999,173.41638199999989,197.49646000000007,187.12487799999985,238.10156299999994
450.899578,508.348967,482.287418,497.048984,444.965862,466.270756,128.68310599999995,104.48767100000009,121.95703200000003,66.20959500000004,82.52880899999991,77.43225099999995,228.09350599999993,233.35669000000007,177.63452200000006,201.68151899999998,191.18005399999993,242.25231899999994
450.842781,508.297239,482.181763,497.112365,445.495861,466.202263,132.07128899999998,107.90978999999993,125.13366700000006,69.6309819999999,85.77661200000011,80.89148,231.7420649999999,237.16967799999998,181.34008799999992,205.70788599999992,194.9273679999999,246.13964799999985
451.011062,508.459094,482.411875,497.301729,445.214798,466.395935,135.52282800000012,111.4278569999999,128.69397000000004,73.02392600000007,88.94653399999993,84.38842799999998,235.13794000000007,240.72070299999996,185.07189900000003,209.38635299999987,198.57849099999999,249.75292999999988
451.350044,508.845138,482.529796,497.721713,445.52166,466.808826,139.04736400000002,115.03540100000009,131.908326,76.55090399999995,92.289673,88.02819900000009,238.40625,243.9594729999999,188.10082999999986,212.79235799999992,201.96679700000004,253.24646000000007
451.876163,509.385623,482.948421,498.225341,446.054066,467.395279,142.62780799999996,118.73291100000006,135.49841300000003,80.12548900000002,95.72399900000005,91.70324699999992,241.39929200000006,246.9594729999999,191.25036599999999,215.9857179999999,205.29785199999992,256.486572
452.474933,510.052312,483.497421,498.90651,446.550754,468.147148,146.216187,122.5,139.058716,83.77307199999996,99.14550800000006,95.4129640000001,244.1816409999999,249.72314499999993,194.0806889999999,218.99609399999986,208.25268600000004,259.477173
453.176979,510.845666,484.059538,499.751553,447.42242,469.045688,149.85839899999996,126.33923400000003,142.6237799999999,87.53405799999996,102.51196299999992,99.11279300000001,246.79467799999998,252.30383299999994,196.79540999999995,221.789307,211.05810599999995,262.2280269999999
453.871052,511.637235,484.758085,500.600572,448.158005,469.968109,153.4801030000001,130.1748050000001,146.019898,91.23400900000001,105.92504899999994,102.94519100000002,249.1744389999999,254.66186500000003,198.94018600000004,224.407471,213.78772000000004,264.89135699999997
454.67600600000003,512.51524,485.376869,501.618526,448.974216,470.994919,157.03027399999996,133.9758300000001,149.37023999999997,94.8817140000001,109.29077200000006,106.61181699999997,251.28613300000006,256.773682,201.08398399999987,226.8054199999999,216.24182100000007,267.239014
455.512173,513.457703,486.161632,502.55752,450.047195,472.049316,160.54419000000007,137.71948300000008,152.81860400000005,98.48364300000003,112.50061099999994,110.2825929999999,253.1770019999999,258.69409199999996,203.13366700000006,229.00244099999986,218.39355499999988,269.467529
456.437877,514.437383,486.918087,503.606686,450.834896,473.10622,164.013062,141.36084000000005,156.09155299999998,102.02502499999991,115.67541499999993,113.91235400000005,254.902832,260.40698199999997,204.86547900000005,231.05273399999987,220.451904,271.4801029999999
457.354313,515.463433,487.749616,504.586272,451.796837,474.183325,167.4442140000001,144.93615799999998,159.26965399999995,105.36877499999991,118.92687999999998,117.46093799999994,256.390259,261.892212,206.34179700000004,232.81738300000006,222.40856899999994,273.24902299999985
458.339756,516.464205,488.588762,505.485757,452.78707099999997,475.274792,170.7897949999999,148.39624099999992,162.4434819999999,108.62475599999993,122.00109900000007,121.01257400000009,257.6060789999999,263.090698,207.6804199999999,234.31616199999985,223.77929700000004,274.862793
459.299118,517.448287,489.448025,506.458379,453.58029899999997,476.323549,174.12561099999994,151.83898999999997,165.01916499999993,111.8120120000001,124.83191000000011,124.39685099999997,258.5607909999999,264.0528569999999,208.0532229999999,235.51879899999994,224.98669399999994,276.04956100000004
460.254539,518.44409,490.196413,507.471945,454.416015,477.359249,177.29553299999998,155.0997319999999,168.236451,114.99316399999998,127.91906799999992,127.79858400000012,259.1934819999999,264.701904,209.176514,236.57165499999996,226.22790499999996,277.1038819999999
461.193649,519.408155,491.121108,508.339091,455.525135,478.378799,180.31262199999992,158.234375,170.90881400000012,117.97192399999994,130.72607500000004,130.9323730000001,259.60461399999986,265.05139199999985,209.36901899999998,237.198486,226.81213400000001,277.74609399999986
462.165863,520.352012,491.89166,509.258889,456.34708,479.376989,183.20459000000005,161.12353600000006,173.2678229999999,120.73034699999994,133.38037099999997,133.9172370000001,259.70507799999996,265.1259769999999,209.12609900000007,237.5329589999999,227.14160199999992,278.09655799999996
463.089432,521.315177,492.742928,510.108654,456.980774,480.305588,185.93847699999992,163.808716,175.9747319999999,123.31652899999995,135.98803700000008,136.63842799999998,259.494995,264.894409,209.20263699999987,237.504639,227.22289999999998,278.04333500000007
464.015262,522.238725,493.608842,511.098666,457.980655,481.237243,188.449341,166.31994699999996,178.7000740000001,125.91943399999991,138.642701,139.1604010000001,258.97155799999996,264.439087,209.08886699999994,237.09338400000001,226.903687,277.582764
464.870323,523.073496,494.552115,512.068223,459.043155,482.125465,190.78271500000005,168.69616700000006,181.0886230000001,128.31616200000008,140.73962400000005,141.55712900000003,258.12561000000005,263.674927,208.28271500000005,236.29406700000004,225.7357179999999,276.74487299999987
465.654648,523.951425,495.60358,513.075131,459.930935,482.995737,192.78295900000012,170.96484400000008,183.46557699999994,130.59631400000012,142.94445799999994,143.59558100000004,256.828125,262.6625979999999,207.2250979999999,235.112793,224.46374500000002,275.41955600000006
466.4347,524.786596,496.675727,514.233241,461.337204,483.898723,194.6844490000001,173.07153399999993,185.39160199999992,132.74523999999997,145.03564499999993,145.4534920000001,255.36547900000005,261.36987299999987,205.475952,233.51977499999998,222.773682,273.79199199999994
467.296299,525.654724,499.04195,515.599676,462.745243,484.838388,196.3673100000001,175.0350350000001,185.13745199999994,134.94189499999993,146.8585210000001,147.141846,253.57458500000007,259.854736,201.08850099999995,231.75915499999996,220.74853499999995,271.86206100000004
468.176166,526.633266,500.249206,516.853174,463.956672,485.881573,197.89245600000004,176.81115799999998,187.42761300000006,136.83264200000008,148.474244,148.66784699999994,251.5279539999999,258.03369099999986,199.44189499999993,229.55224599999997,218.22460899999987,269.6152339999999
469.20433,527.66571,501.54668399999997,518.249844,465.454006,486.964599,199.46142600000007,178.47912599999995,189.33508299999994,138.81066899999996,150.3214109999999,150.15588400000001,249.40820299999996,256.02587900000003,197.32995600000004,227.26879899999994,215.75830100000007,267.24096699999996
470.261822,528.84329,502.750166,519.559064,466.566704,488.15703,201.00524900000005,180.13928299999998,191.50109900000007,140.61572300000012,152.001221,151.629639,247.14209000000005,253.7741699999999,195.24987799999985,224.64941399999998,213.0076899999999,264.65551800000003
471.471977,530.050592,504.08506,520.699046,468.137348,489.429002,202.591187,181.7432859999999,193.6401370000001,142.3741460000001,154.08545000000004,153.1182859999999,244.80761699999994,251.3023679999999,192.96838400000001,221.78063999999995,210.56164599999988,261.94995100000006
