S1 X osa,S1 Y osa,S1 Z osa,S2 X osa,S2 Y osa,S2 Z osa,S3 X osa,S3 Y osa,S3 Z osa,S4 X osa,S4 Y osa,S4 Z osa,S5 X osa,S5 Y osa,S5 Z osa,S6 X osa,S6 Y osa,S6 Z osa
0.0,0.0,0.0,9.92456100000004,63.861023000000046,-20.543903000000007,72.66235400000005,70.66540500000008,15.651084999999995,39.39904799999999,65.84851000000003,-3.7050860000000085,47.625244000000066,68.10772700000007,1.4591679999999911,20.767699999999877,63.53192100000001,-14.881134000000003
-0.013916000000108397,-0.015442000000007283,0.04443399999999542,10.279784999999947,63.86682100000007,-20.553982000000005,72.69616700000006,70.66284100000007,15.651702999999998,39.42443899999989,65.85839800000008,-3.7040250000000015,47.63269100000002,68.12084900000002,1.4688869999999952,20.793212999999923,63.56555100000003,-14.872997000000005
0.394408999999996,-0.12664799999993193,0.21794099999999617,10.158324999999877,63.954162,-20.484398000000006,72.64685099999997,70.67517100000009,15.662848999999994,39.439820000000054,65.88317800000004,-3.7001649999999984,47.60669000000007,68.12530500000003,1.4685750000000013,20.7597659999999,63.55181900000002,-14.875450000000008
0.18090800000004492,-0.09747299999992265,0.20237000000000194,10.259156000000075,63.90374700000007,-20.514946000000002,72.61389200000008,70.69555600000001,15.675620999999992,39.42687999999998,65.88031000000001,-3.7029420000000073,47.66235400000005,68.11712599999998,1.4638139999999993,20.811402000000044,63.57165500000008,-14.873806000000002
7.766967999999906,-1.3895880000000034,6.81206499999999,10.203490999999985,63.73773200000005,-20.714004000000003,72.68090800000004,70.691101,15.672851999999992,39.459716999999955,65.87011700000005,-3.710129000000009,47.653076000000056,68.10839800000008,1.4582750000000004,20.764159999999947,63.55261200000007,-14.876415000000001
0.12915099999986523,-0.045409999999947104,0.2015609999999981,10.127320000000054,63.79083200000002,-20.663746000000003,72.54724099999999,70.68792700000006,15.68163299999999,39.42309599999999,65.85101300000008,-3.7062910000000073,47.590576000000056,68.12780700000008,1.4718019999999967,20.788696999999956,63.56237800000008,-14.875191000000008
0.08325199999990218,0.02551200000004883,0.43136599999999703,10.086547999999993,63.899658000000045,-20.508812000000006,66.27441399999998,70.314209,12.534103000000002,39.44812000000002,65.854919,-3.7069550000000078,47.687255999999934,68.09777800000006,1.4507899999999978,20.783324999999877,63.56036300000005,-14.875240000000005
0.12158199999998942,-0.06451399999991736,0.25875899999999774,10.045898999999963,63.80279500000006,-20.651379000000006,72.58288599999992,70.66656499999999,15.673012,39.428588999999874,65.86016800000004,-3.7036820000000006,47.603149999999914,68.123962,1.4631809999999916,20.77429200000006,63.557007,-14.875511000000003
10.68396000000007,-12.058227999999986,14.566543999999993,10.229859000000033,63.77062999999998,-20.682289000000004,66.22216800000001,70.36340300000006,12.556984,39.42273,65.85345400000006,-3.705421000000001,47.556763000000046,68.08428900000001,1.441231000000002,20.819946999999956,63.55102499999998,-14.879848000000003
-0.24194299999999203,0.17297300000007,0.04430399999999679,10.11291499999993,63.777649,-20.702160000000006,66.38183600000002,70.35260000000005,12.549362000000002,39.39209000000005,65.84582499999999,-3.7054900000000117,47.58776899999998,68.092895,1.449073999999996,20.768188999999893,63.55609100000004,-14.873711000000007
12.939697999999908,-2.2250369999999293,10.841483999999994,10.142945000000054,63.90509000000009,-20.496620000000007,72.70031799999992,70.64672800000005,15.61192299999999,39.37841800000001,65.84045400000002,-3.7061000000000064,47.61437999999998,68.10644500000001,1.4544679999999914,20.787963999999874,63.56237800000008,-14.874874000000005
7.417236999999886,-1.1790770000000066,6.801079000000001,10.143432999999959,63.660033999999996,-20.767891000000006,72.75585999999998,70.64538500000003,15.601044000000002,39.44140700000003,65.87652600000001,-3.7056809999999984,47.62231500000007,68.10931400000004,1.4583590000000015,20.786865000000034,63.561889000000065,-14.874969000000007
7.562744000000066,-1.2974859999999353,6.8447419999999966,10.132080000000087,63.93524100000002,-20.469646000000004,72.72668500000009,70.69854700000008,15.619918999999996,39.44116200000008,65.85418700000002,-3.706764000000007,47.597533999999996,68.12274100000002,1.4661869999999908,20.805908000000045,63.56958000000009,-14.873909000000005
