Segments
100
,,Teniska_loptica:Sfera,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
381,0,-21.804649,-496.666626,1604.867798,-84.091072,-504.987000,1588.845093,-61.914970,-529.411072,1640.976929,-76.886490,-555.456360,1599.999146,-24.805405,-557.841919,1606.235718,-45.511353,-517.083923,1562.557495
382,0,-20.504650,-534.848206,1592.060669,-82.954918,-541.891418,1576.293823,-59.651718,-571.662476,1624.629028,-75.163246,-593.118408,1581.409058,-22.783720,-595.038940,1586.302490,-44.504990,-550.834351,1547.821167
383,0,-19.024656,-573.279358,1578.385742,-81.750908,-579.038757,1562.546997,-57.416012,-613.918579,1606.819702,-73.274895,-630.608948,1561.820679,-21.749563,-632.572388,1565.384033,-43.837536,-583.758972,1532.954102
384,0,-17.662971,-611.980469,1563.502197,-80.491951,-616.747192,1547.899658,-55.117802,-656.009766,1587.593140,-71.290314,-667.754150,1541.289307,-19.869337,-669.357544,1543.940796,-42.266384,-617.498901,1517.588745
385,0,-16.235935,-650.953796,1547.608276,-79.167435,-654.799133,1532.332275,-53.081398,-697.893311,1566.919067,-69.721146,-704.357056,1519.825195,-18.056061,-705.624329,1521.654541,-41.817711,-651.451782,1502.007080
386,0,-14.748980,-690.130920,1530.581909,-77.818336,-693.098511,1515.760742,-50.745850,-739.806885,1544.485718,-67.624344,-740.973572,1497.520874,-16.307253,-741.578247,1498.646362,-40.980320,-685.878784,1485.385376
387,0,-13.075449,-729.294678,1512.815918,-76.597504,-731.752380,1498.162476,-48.468529,-780.994019,1521.083374,-65.962486,-777.078064,1474.397705,-14.613154,-777.066528,1474.846191,-40.046383,-720.528625,1468.178223
388,0,-11.517132,-768.822998,1493.415771,-75.507317,-770.815735,1479.358765,-46.353210,-821.926819,1496.364258,-64.642403,-812.900085,1450.270630,-12.943005,-812.275208,1450.390381,-39.165821,-755.545166,1450.383545
389,0,-9.927501,-808.652161,1472.639526,-73.492096,-809.933289,1459.555176,-43.874241,-862.522339,1470.418091,-62.975487,-847.845459,1426.289429,-13.367709,-848.906128,1425.966797,-38.350590,-790.668091,1431.989746
390,0,-8.190441,-848.626038,1450.808838,-71.765709,-849.199951,1438.833862,-41.802071,-902.451172,1442.734009,-60.658913,-884.133667,1401.076172,-11.656930,-883.481995,1399.971802,-37.432583,-826.244995,1412.903198
391,0,-6.736462,-889.223450,1427.440430,-70.227242,-888.898193,1417.111084,-39.657093,-941.765991,1413.759399,-58.866806,-919.275391,1375.436768,,,,-36.391155,-862.061157,1393.282837
392,0,-0.532839,-926.540710,1408.187866,-68.314041,-925.739441,1400.515015,-35.815933,-978.422668,1388.992798,-85.241234,-925.481445,1343.421509,22.496016,-920.484436,1338.399048,,,
393,0,7.797261,-955.096375,1414.776123,-54.215958,-954.052368,1420.762695,-27.984112,-1000.874756,1386.025391,,,,,,,-28.245060,-915.800415,1393.297729
394,0,12.869417,-974.311279,1420.652222,-49.372040,-985.242554,1429.923950,-21.961905,-1017.523071,1387.044922,-55.168358,-980.965149,1379.162109,,,,-23.300035,-941.052063,1421.846069
