Segments
100
,,Teniska_loptica:Sfera,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
245,0,23.2873,166.433,100.544,-202.292,2348.2,676.82
246,0,24.55,166.76,97.7363,-201.062,2329.45,679.582
247,0,26.0016,167.543,94.3404,-199.84,2309,683.038
248,0,29.5854,162.72,91.1887,-193.965,2287.33,687.599
249,0,28.1797,166.042,88.5364,-194.287,2261.56,694.48
250,0,28.1764,168.762,83.5277,-193.34,2233.75,701.876
251,0,30.3633,170.587,82.5047,-193.238,2206.19,713.868
252,0,30.835,172.148,77.9556,-191.562,2175.51,725.404
253,0,30.2698,174.339,72.5648,-189.811,2141.9,739.284
254,0,28.0108,177.314,68.6891,-189.034,2108.29,755.391
255,0,31.4817,175.611,62.4338,-184.993,2071.83,773.592
256,0,31.1432,176.71,58.2835,-183.296,2035.35,795.217
257,0,31.7582,177.663,54.1807,-181.994,1998.11,820.478
258,0,33.744,178.563,48.4241,-180.918,1960.29,849.386
259,0,37.4725,176.803,46.0437,-178.951,1925.06,881.029
260,0,39.4472,176.513,43.7828,-178.31,1890.48,916.133
261,0,39.7265,175.439,35.5582,-177.606,1855.29,950.56
262,0,41.1855,174.234,36.1511,-176.826,1823.02,989.003
263,0,38.7903,173.287,36.85,-176.665,1790.8,1026.57
264,0,35.4425,172.427,41.0355,-176.792,1760.37,1064.36
265,0,32.0753,171.132,47.4939,-176.977,1731.3,1102
266,0,28.8527,169.05,54.1923,-177.122,1703.05,1138.86
267,0,23.5459,167.842,62.0466,-177.862,1675.13,1175.08
268,0,19.7691,165.161,68.8649,-178.387,1646.73,1210.19
269,0,15.8053,162.589,75.6833,-179.007,1617.92,1244.76
270,0,10.6326,159.369,81.9512,-179.733,1588.77,1277.82
271,0,6.7076,155.993,88.2516,-180.517,1560.12,1310.56
272,0,2.84929,152.099,94.6444,-181.243,1531.52,1342.49
273,0,-0.911239,147.69,100.674,-182.058,1502.95,1373.6
274,0,-4.62304,143.143,106.434,-183.07,1474.37,1403.75
275,0,-8.35784,138.3,111.777,-183.984,1445.57,1433.11
276,0,-12.0465,133.347,116.915,-185.06,1416.69,1461.45
277,0,-15.0521,127.075,121.713,-185.933,1387.95,1489.04
278,0,-19.5966,122.673,126.46,-187.31,1358.64,1515.88
279,0,-23.1543,116.812,130.912,-188.74,1329.5,1541.38
280,0,-26.65,110.675,134.278,-189.478,1299.66,1566.18
281,0,-30.0369,104.334,138.658,-191.386,1270.88,1589.73
282,0,-32.8424,97.7444,142.134,-192.711,1241.4,1612.56
283,0,-36.4501,90.6242,145.038,-193.934,1211.98,1634.57
284,0,-39.3933,82.8894,148.413,-195.813,1182.38,1656
285,0,-42.4974,76.2522,150.654,-197.498,1152.35,1675.72
286,0,-44.1379,69.7377,150.543,-197.429,1121.95,1694.1
287,0,-47.1873,62.5662,152.366,-199.175,1091.43,1711.89
288,0,-49.6075,54.667,154.057,-200.944,1061.03,1728.95
289,0,-53.3714,46.9326,157.388,-204.605,1030.22,1744.59
290,0,-55.8828,39.2171,158.356,-206.57,999.236,1759.19
291,0,-57.9973,31.8265,158.923,-208.363,968.399,1772.8
292,0,-60.3353,24.1534,159.252,-210.256,936.996,1785.18
293,0,-62.3384,16.5681,159.184,-212.159,905.662,1796.45
294,0,-64.2072,8.84345,158.776,-213.941,874.467,1806.64
295,0,-66.6195,1.90028,157.885,-215.382,842.964,1815.19
296,0,-67.0406,-6.50198,156.944,-217.65,811.575,1823.81
297,0,-68.8482,-14.6888,155.545,-219.738,779.607,1830.37
298,0,-69.3454,-22.1671,153.864,-221.225,748.301,1836.3
299,0,-70.4509,-30.0643,152.107,-223.094,716.269,1840.59
300,0,-70.8443,-38.192,151.05,-225.377,683.591,1843.95
301,0,-72.0977,-45.7198,147.464,-226.314,652.417,1845.87
302,0,-72.4894,-52.5914,144.675,-227.438,621.002,1847.03
303,0,-72.2124,-59.616,142.557,-229.177,588.655,1847.05
304,0,-72.8522,-66.7891,137.752,-229.891,558.119,1845.7
305,0,-72.9496,-73.6667,134.085,-231.005,526.621,1843.29
306,0,-72.8006,-80.36,130.145,-232.116,495.146,1839.73
307,0,-73.3961,-83.6594,128.725,-232.964,463.933,1833.73
308,0,-73.1825,-90.0137,124.425,-233.859,432.795,1827.9
309,0,-70.5502,-101.263,118.273,-235.384,399.033,1821.75
310,0,-72.4189,-105.252,111.351,-236.426,369.209,1813.15
311,0,-69.7123,-111.319,107.093,-236.31,338.653,1804.39
312,0,-68.7089,-117.116,102.033,-236.989,307.721,1793.88
313,0,-67.5656,-122.759,96.3575,-237.593,276.949,1782.29
314,0,-65.5968,-128.335,90.7073,-238.09,246.308,1769.9
315,0,-64.0458,-133.371,84.7978,-238.451,215.99,1756.3
316,0,-62.3949,-138.031,78.7298,-238.777,186.036,1741.71
317,0,-60.5222,-142.576,72.6042,-239.006,156.002,1726.17
318,0,-58.5526,-147.263,66.0686,-239.077,126.266,1709.29
319,0,-56.2067,-151.336,59.1627,-239.135,96.9183,1691.77
320,0,-53.6436,-155.316,52.8198,-239.148,67.3207,1673.23
321,0,-51.2781,-158.555,45.7929,-239.059,38.3074,1653.85
322,0,-48.7848,-161.59,39.1604,-238.939,9.3591,1633.56
323,0,-46.8433,-164.283,32.3659,-238.565,-19.1478,1612.1
324,0,-44.0524,-166.714,25.3837,-238.403,-47.7567,1589.93
325,0,-39.0008,-169.405,18.3025,-238.494,-76.9845,1566.94
326,0,-36.5019,-171.197,10.7159,-238.026,-104.743,1542.81
327,0,-33.3838,-172.773,3.25032,-237.69,-132.533,1517.96
328,0,-30.5819,-173.82,-4.01313,-237.669,-160.182,1492.12
329,0,-27.0652,-174.804,-11.5183,-237.55,-187.735,1465.55
330,0,-24.329,-175.059,-19.0292,-237.353,-214.972,1438.27
331,0,-21.0051,-175.08,-26.5848,-237.22,-242.2,1410.2
332,0,-17.8799,-174.75,-34.09,-237.081,-269.085,1381.39
333,0,-14.6145,-174.122,-41.4933,-237.07,-296.029,1351.74
334,0,-11.3881,-173.271,-48.8196,-237.103,-322.846,1321.4
335,0,-7.50695,-171.992,-55.8573,-237.137,-349.709,1290.11
336,0,-3.84627,-163.775,-70.5663,-238.1,-373.945,1257.77
337,0,0.631972,-167.829,-70.8045,-237.339,-403.149,1225.32
338,0,3.87154,-164.532,-78.2735,-238.258,-429.279,1192.5
339,0,6.71954,-157.994,-96.8016,-237.415,-447.36,1166.56
340,,,,,,,
341,0,-87.9821,-148.368,-65.8977,-245.526,-460.651,1146.26
342,0,-71.6871,-148.802,-89.1889,-244.937,-461.034,1143.36
343,0,-64.776,-144.932,-107.822,-240.936,-465.5,1138.5
344,0,-54.1412,-140.999,-121.645,-238.693,-468.714,1133.69
345,0,-45.0731,-138.885,-129.996,-236.403,-472.993,1124.18
346,0,-45.5328,-140.612,-127.716,-235.543,-480.21,1109.17
347,0,-51.2604,-142.956,-121.315,-236.341,-490.318,1092.6
348,0,-52.8218,-143.507,-118.637,-237.483,-499.598,1077.35
349,0,-52.928,-144.919,-116.437,-238.593,-509.087,1062.33
350,0,-52.7471,-145.424,-114.328,-240.024,-518.508,1047.47
351,0,-52.7795,-145.095,-112.263,-241.67,-527.986,1032.51
352,0,-59.1201,-144.894,-105.077,-245.537,-540.272,1014.74
353,0,-53.2215,-147.401,-106.891,-244.791,-549.109,1000.83
354,0,-32.2479,-159.977,-110.344,-238.225,-562.362,984.717
355,0,-31.0875,-161.042,-108.449,-239.689,-573.126,967.518
356,0,-51.548,-152.202,-99.7158,-249.572,-582.541,949.548
357,0,-29.4183,-163.503,-103.265,-243.069,-595.954,932.678
358,0,-28.558,-164.447,-100.421,-244.736,-608.021,915.597
359,0,-28.0329,-165.636,-97.6698,-246.588,-620.239,898.361
360,0,-27.7898,-166.859,-94.9597,-248.175,-632.712,881.391
361,0,-49.2806,-159.856,-86.155,-257.685,-644.665,864.65
362,0,-48.8418,-161.753,-82.2855,-259.269,-657.969,849.427
363,0,-51.1367,-162.406,-78.402,-261.197,-671.197,834.814
364,0,-54.2831,-160.437,-79.1893,-262.678,-682.519,821.846
365,0,-55.2243,-164.307,-75.3191,-262.895,-697.373,807.155
366,0,-55.1276,-166.333,-72.0975,-262.92,-710.345,794.608
367,0,-55.7964,-168.447,-68.7404,-262.79,-723.384,782.408
368,0,-54.7854,-171.519,-63.1181,-262.619,-736.428,771.739
369,0,-53.3842,-174.204,-57.1375,-262.361,-749.945,762.015
370,0,-53.7269,-175.556,-53.5968,-262.553,-761.62,752.617
371,0,-56.8028,-174.305,-55.0203,-263.442,-770.687,742.629
372,0,-56.7722,-175.881,-51.3673,-263.341,-781.698,735.031
373,0,-56.8994,-177.231,-48.5841,-262.987,-791.704,728.694
374,0,-55.8116,-177.714,-48.1465,-262.235,-804.328,721.341
375,0,-55.741,-178.146,-46.9423,-261.919,-812.291,717.338
376,0,-55.4941,-178.805,-45.6395,-261.568,-819.746,714.147
377,0,-55.4363,-178.778,-44.7759,-261.514,-825.636,712.2
378,0,-55.0047,-179.676,-43.0823,-260.796,-831.534,711.013
379,0,-55.881,-181.041,-38.0685,-260.805,-833.662,713.359
380,0,-57.7748,-179.34,-40.898,-259.835,-833.569,714.228
381,0,-56.2716,-181.32,-37.5878,-258.275,-838.072,716.226
382,0,-54.6382,-182.833,-35.2766,-255.541,-839.601,720.685
383,0,-57.1665,-180.904,-37.8159,-255.68,-838.542,722.412
384,0,-56.9154,-180.732,-39.1796,-253.865,-837.062,726.524
385,0,-55.0975,-179.818,-41.7931,-252.624,-838.637,729.289
386,0,-56.0843,-179.025,-44.6968,-250.77,-834.672,734.982
387,0,-55.2841,-179.188,-44.125,-250.157,-832.83,740.957
388,0,-56.035,-178.903,-46.7257,-248.215,-828.063,747.547
389,0,-56.7266,-177.6,-49.3976,-247.33,-822.125,754.652
390,0,-58.1297,-176.82,-51.061,-246.384,-812.48,764.205
391,0,-57.9552,-176.591,-52.599,-244.828,-807.201,772.288
392,0,-57.7647,-176.268,-54.8302,-243.03,-801.337,780.724
393,0,-56.0191,-178.198,-52.8363,-241.428,-798.902,789.87
394,0,-56.0631,-177.91,-55.0483,-239.538,-792.721,798.962
395,0,-56.5473,-177.357,-56.5092,-238.107,-786.606,808.254
396,0,-56.4299,-177.031,-58.5967,-236.448,-780.369,817.591
397,0,-56.3375,-176.697,-60.9324,-234.793,-774,827.091
398,0,-53.3542,-179.39,-59.0928,-232.689,-770.05,836.804
399,0,-52.4161,-179.502,-61.1795,-231.056,-763.945,846.414
400,0,-54.6854,-173.753,-70.5723,-230.08,-751.072,857.186
401,0,-55.0483,-172.366,-72.5487,-229.402,-744.71,867.406
402,0,-55.0356,-171.751,-74.3534,-228.279,-738.885,877.565
403,0,-51.5129,-177.952,-68.482,-226.263,-740.368,886.177
404,0,-53.0501,-172.408,-77.4998,-224.998,-728.531,898.167
405,0,-52.4404,-172.282,-79.9588,-223.584,-722.989,908.688
406,0,-51.0404,-173.469,-81.9301,-221.458,-718.693,918.692
407,0,-49.7429,-174.04,-84.3397,-219.91,-714.2,928.615
408,0,-48.5407,-174.417,-86.8203,-218.63,-709.858,938.391
409,0,-46.7161,-174.716,-89.5495,-217.411,-705.613,947.969
410,0,-45.752,-174.876,-91.6592,-216.587,-701.886,957.075
411,0,-21.8993,-184.802,-94.5178,-207.825,-701.831,967.223
412,0,-20.7248,-185.337,-96.3624,-206.565,-699.068,975.57
413,0,-20.1213,-185.608,-97.6149,-205.994,-696.502,983.517
414,0,-19.6555,-185.505,-98.7928,-206.072,-694.048,991.331
415,0,-19.5012,-185.013,-100.324,-206.511,-691.654,998.874
416,0,-41.4549,-175.214,-100.079,-215.033,-686.461,1004.41
417,0,-7.87207,-185.643,-104.48,-205.662,-692.693,1012.67
418,,,,,,,
419,,,,,,,
420,,,,,,,
421,,,,,,,

Trajectories
100
,,Teniska_loptica:Sfera1,,,Teniska_loptica:Sfera2,,,Teniska_loptica:Sfera3,,,Teniska_loptica:Sfera4,,,Teniska_loptica:Sfera5,,,Teniska_loptica:Sfera6,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
199,,,,,,,,,,,,,,,,,,,
200,,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,,,,,
202,,,,,,,,,,,,,,,,,,,
203,,,,,,,,,,,,,,,,,,,
204,,,,,,,,,,,,,,,,,,,
205,,,,,,,,,,,,,,,,,,,
206,,,,,,,,,,,,,,,,,,,
207,,,,,,,,,,,,,,,,,,,
208,0,-189.888092,2347.295654,753.411377,-181.740677,2301.677246,798.451843,-175.073624,2364.326904,812.738464,-137.330872,2333.726074,814.478821,,,,-146.419495,2304.131104,766.745728
209,0,,,,-183.112244,2306.095703,792.743713,-176.029724,2368.328125,808.284302,-138.365524,2337.602295,809.369141,,,,-147.268463,2309.181152,761.838501
210,0,-192.340912,2357.129150,744.068298,-184.286499,2310.293701,787.478455,-176.926315,2371.840576,804.128662,-139.504929,2341.077637,804.157654,,,,-149.126450,2313.643311,755.857056
211,0,-193.509171,2363.096680,739.572327,-185.662292,2314.543945,782.129822,-177.929077,2375.774170,799.704651,-140.466400,2344.702148,799.343140,,,,-150.632401,2319.246094,750.006775
212,0,-195.215515,2367.609619,735.447083,-187.184677,2318.971680,776.436951,-178.790405,2380.183594,795.655945,-141.644806,2348.639893,794.289001,,,,-152.330597,2323.963135,744.919617
213,0,-196.498627,2373.483154,731.096558,-188.943542,2323.886719,771.239563,-179.566956,2384.138428,791.650818,-142.856827,2352.464844,789.099548,,,,-153.908478,2329.184082,739.454224
214,0,-198.198395,2378.758545,726.973877,-190.456635,2328.797119,766.174255,-180.627167,2388.439453,787.296753,-143.939728,2356.456299,784.370605,,,,-155.718475,2333.685303,734.306091
215,0,-199.727112,2383.871338,723.297668,-192.207352,2333.039063,761.088562,-181.491028,2392.747314,783.194580,-145.317184,2360.265625,779.615723,,,,-157.515686,2338.764893,729.217102
216,0,-201.019089,2390.421631,719.188293,-193.856232,2337.898926,755.964966,-182.473923,2396.568848,779.191528,-146.503464,2363.842773,775.210754,,,,-159.414429,2343.745605,724.184265
217,0,-202.465134,2395.508301,715.727112,-195.365051,2343.217285,750.998962,-183.302246,2400.398438,776.018860,-147.882065,2367.896973,770.439270,,,,-160.927979,2348.815674,719.498901
218,0,-203.602493,2400.953369,711.969482,-197.027710,2347.876953,746.224792,-184.164230,2404.501465,772.360657,-149.014160,2371.501709,766.310120,,,,-162.633987,2353.721924,714.831909
219,0,-204.779343,2405.968750,709.019775,-198.469376,2352.603760,741.685730,-184.704941,2408.848877,768.519836,-150.177399,2375.045898,762.107056,,,,-164.195602,2359.199463,709.939636
220,0,-205.955032,2410.637695,705.753906,-199.979721,2357.622559,737.119873,-185.269180,2412.538574,765.416504,-151.183609,2378.299561,757.995544,,,,-165.560471,2363.865723,705.901367
221,0,-207.375839,2414.687988,703.409912,-200.816864,2361.987305,732.998779,-185.897812,2415.605225,762.651489,-152.118332,2381.621338,753.882874,,,,-166.952042,2369.419678,701.598206
222,0,-208.179123,2419.556885,700.758606,-201.541885,2366.284180,728.721069,-186.090729,2419.348145,759.715942,-152.599289,2384.931396,750.049255,-146.641342,2418.388428,723.289429,-167.701141,2374.599121,697.655334
223,0,-208.789444,2424.491455,698.183838,-202.536423,2370.723877,724.601624,-186.215195,2422.993652,756.714539,-152.914383,2388.718262,746.057861,-146.449493,2422.000488,721.064514,-168.835632,2378.404053,693.280579
224,0,-208.977646,2429.640137,695.078491,-202.715546,2374.420410,720.775452,-186.321045,2425.947510,753.916870,-153.204941,2392.127197,742.271790,,,,-169.362137,2383.391602,689.741638
225,0,,,,-203.084656,2378.522461,717.122009,-186.547394,2428.301025,751.540649,-153.245804,2395.157715,738.705322,,,,-169.510193,2389.060059,686.044250
226,0,,,,-203.278458,2381.676270,713.676025,-186.072937,2431.799805,748.843933,-153.252060,2398.110107,735.157593,,,,-170.399200,2392.384521,682.682678
227,0,,,,-203.052185,2384.259033,710.620972,-185.936661,2433.509521,746.835388,-153.053818,2401.319092,731.646484,,,,-170.575714,2395.695557,679.598877
228,0,,,,-202.997864,2386.704590,707.879333,-185.960815,2435.370605,744.415222,-152.945236,2403.520752,728.593689,,,,-170.848038,2399.771973,676.742981
229,0,,,,-202.930725,2389.066650,704.973816,-185.819916,2436.196533,742.960449,-152.982697,2404.740723,725.925659,,,,-170.829025,2402.572754,673.617554
230,0,,,,-203.016373,2389.810303,702.745239,-185.494247,2437.000488,741.043335,-152.911026,2405.423096,723.409302,,,,-171.080734,2403.593262,671.542969
231,0,,,,-203.043167,2390.745361,700.214661,-185.329605,2437.196533,739.374268,-152.753571,2406.124023,720.979858,,,,-171.255249,2404.454590,669.399292
232,0,,,,-202.624390,2390.434326,697.938171,-184.991653,2437.497559,737.673035,-152.507782,2405.558105,719.113770,,,,-171.272568,2404.823486,667.100159
233,0,,,,-202.388092,2389.805908,695.934570,-184.700745,2436.301025,736.290955,-151.967224,2404.646729,716.813232,,,,-171.072891,2404.945068,665.024475
234,0,,,,-201.828354,2388.680664,694.065491,-183.993790,2434.270264,734.509888,-151.504227,2403.539063,714.824463,,,,-170.599640,2404.330078,663.430542
235,0,,,,-201.485001,2385.595703,692.493591,-183.836319,2431.555664,733.569214,-150.868423,2400.553467,713.425598,,,,-170.398270,2401.288086,662.104797
236,0,,,,-201.128296,2381.861572,691.365723,-183.182709,2427.210449,732.447327,-150.544022,2396.423828,711.871216,,,,-170.522354,2398.619629,660.117737
237,0,,,,-200.823471,2378.223389,690.003906,-182.187012,2423.784180,730.849670,-150.041931,2393.026367,709.851624,,,,-169.929413,2394.539307,658.927551
238,0,,,,-200.600952,2372.480225,689.185486,-181.862778,2417.347900,730.923645,-149.473083,2387.071289,709.133301,,,,-170.167328,2388.077881,658.352600
239,0,,,,-200.378998,2365.488525,688.890198,-181.065628,2411.212891,730.360168,-148.761108,2380.440430,708.506714,,,,-169.830002,2382.615479,657.529480
240,0,,,,-199.473526,2358.415039,688.801819,-180.282028,2404.157471,730.011963,-148.184677,2373.179199,707.960938,,,,-169.348236,2374.619629,657.860352
241,0,,,,-198.674515,2348.855225,689.645447,-179.439102,2394.173096,730.876404,-147.376480,2363.554688,708.730103,,,,-168.688828,2364.594971,658.630188
242,0,,,,-197.964844,2337.721191,691.023438,-178.821609,2384.371582,731.006653,-146.594940,2353.047119,709.996338,,,,-168.096939,2353.094238,659.154663
243,0,,,,-197.625824,2325.131104,693.056824,-177.904877,2370.939697,732.434753,-145.905685,2340.668945,711.528625,,,,-166.988037,2339.959961,660.932922
244,0,,,,-197.173233,2309.696045,696.298889,-177.388611,2356.546387,734.424316,-145.469971,2325.821777,714.439087,,,,-166.584991,2323.508545,663.517944
245,0,,,,-196.969391,2293.378418,699.737244,-176.592987,2341.617188,736.642944,-145.068451,2309.012695,718.010986,,,,-166.408112,2306.015381,666.921936
246,0,,,,-196.906570,2275.363525,704.303711,-175.925598,2324.103027,739.641968,-144.680435,2290.590576,721.996582,,,,-165.641296,2286.435547,671.431641
247,0,,,,-196.332947,2256.053467,709.703613,-175.059448,2305.545898,743.484802,-144.113190,2270.876953,726.996094,,,,-165.126007,2265.004395,676.524597
248,0,,,,-195.104034,2234.291748,716.318298,-173.842880,2284.262695,748.407837,-143.010178,2249.137695,733.780212,-137.339020,2281.933350,710.138855,-163.891586,2241.818848,682.556030
249,0,,,,-193.774338,2209.966064,724.844543,-172.740417,2260.689209,755.152039,-141.521179,2225.701172,741.695984,-137.295029,2260.310059,715.105469,-162.307556,2216.607666,691.079468
250,0,,,,-192.344528,2183.433105,735.174194,-171.270569,2237.031250,762.618530,-139.939301,2201.614746,750.686584,-136.022827,2234.037842,722.159058,-160.894836,2189.035645,700.567932
251,0,-196.456909,2208.616943,715.373535,-190.658249,2156.110352,746.829651,-169.581497,2210.937256,772.410828,-138.206497,2174.573730,761.987671,-134.264999,2204.857422,732.074707,-159.032227,2160.275146,712.467773
252,0,-194.562592,2178.064697,726.977295,-188.858246,2127.358154,760.805115,-168.140076,2183.030762,783.903809,-136.605896,2146.360840,775.259644,-132.576843,2175.054688,743.079834,-157.319733,2129.425781,726.168030
253,0,-191.571732,2143.408203,741.500488,-187.086304,2096.177490,777.118530,-166.338211,2153.451172,797.778381,-134.867706,2116.291748,790.743469,-131.049347,2144.273193,756.124573,-155.161270,2096.217529,742.522766
254,0,-189.172867,2109.428467,757.057190,-184.995575,2064.597168,795.243896,-164.333450,2122.452393,813.465393,-132.987244,2085.339844,808.244568,,,,-153.081619,2062.904541,760.732727
255,0,-186.728683,2073.768311,775.263794,-183.238037,2030.349243,816.516296,-162.697784,2089.677979,831.549744,-131.372620,2051.884277,828.439819,-126.389282,2074.226074,791.129211,-151.167450,2026.405273,781.909424
256,0,-184.624557,2036.990112,796.682678,-182.111847,1995.426270,840.107971,-160.689301,2056.062500,852.562134,-129.767776,2017.501343,851.311096,-124.351860,2041.147705,811.719910,-149.492462,1989.763916,805.945618
257,0,-182.934250,1999.503540,821.513367,-180.698044,1960.904297,867.208740,-158.978821,2020.917603,877.187378,-128.402359,1981.966064,877.383362,-123.264359,2005.434082,835.685974,-148.261887,1952.808594,833.339783
258,0,-181.745056,1961.895264,849.740967,-179.140335,1925.782593,898.947266,-157.275146,1987.209473,904.393982,-127.132011,1946.121948,907.076782,-122.048203,1967.767822,863.588013,-147.941528,1915.127563,864.390381
259,0,-179.288620,1928.800781,880.924194,-178.288483,1891.202637,931.947083,-155.863266,1953.616943,934.122803,-125.812218,1907.345581,941.046326,-121.021088,1930.606567,894.890137,-148.098923,1878.411743,898.499146
260,0,-178.319504,1893.152100,914.917175,-178.729721,1858.498413,967.845215,-153.029877,1916.241211,970.616638,-126.366165,1876.716797,975.027649,-119.961662,1894.635742,929.330200,-148.763336,1844.612671,935.266418
261,0,-177.423630,1858.859009,950.705200,-179.372101,1826.610596,1005.353210,,,,-126.796303,1844.082642,1012.402161,-119.199150,1859.838745,965.872253,-149.356522,1810.647461,973.890076
262,0,-177.078979,1825.260986,987.592285,-180.189117,1794.475830,1043.080444,-152.005173,1855.315430,1042.099121,-127.816780,1812.109009,1051.113770,-118.797653,1826.261475,1003.697754,-149.289505,1777.940186,1012.938965
263,0,-176.819214,1793.317993,1025.316772,-180.883011,1761.931641,1080.568237,-154.297943,1823.224976,1080.225220,-129.272339,1780.345093,1090.158447,-119.024460,1794.896851,1042.850708,-149.025986,1746.080811,1050.943726
264,0,-176.937943,1763.148682,1063.124634,-181.508774,1728.950195,1116.937134,-157.038651,1791.037109,1120.008423,-130.760925,1748.460938,1128.801514,-119.843117,1765.273438,1082.283813,-148.365585,1715.536621,1087.630981
265,0,-177.147476,1734.326416,1100.988647,-181.842712,1696.111572,1152.208374,-159.650314,1758.513916,1160.008911,-132.402039,1716.231689,1166.810059,-120.907379,1736.552124,1121.922485,-147.662003,1685.737549,1122.673828
266,0,-177.493042,1705.990967,1138.352539,-182.642822,1664.702148,1185.796875,-162.279007,1725.690552,1199.370728,-134.233704,1684.791138,1203.662231,-122.082077,1708.076294,1161.246826,-146.968887,1656.494141,1156.936768
267,0,-178.123718,1677.461182,1174.622925,-182.829224,1632.687012,1218.403931,-164.987381,1692.635376,1237.516235,-135.182297,1652.459717,1239.229370,-122.758492,1684.684448,1198.869751,-146.330215,1627.616333,1190.165527
268,0,-179.206894,1650.150024,1209.275269,-182.786560,1600.864136,1250.041992,-167.976669,1659.050049,1273.815063,-136.808044,1619.936157,1274.568848,-124.637970,1655.863647,1236.134644,-145.611298,1599.043091,1222.745972
269,0,-179.762360,1621.014282,1244.412476,-182.707123,1569.124390,1280.501343,-170.653976,1625.582153,1309.238403,-137.679108,1587.301880,1307.581787,-126.468208,1626.809814,1272.842285,-144.816483,1570.862549,1254.612305
270,0,-180.699539,1592.102783,1278.119995,-182.564117,1537.558105,1309.843140,-174.572906,1591.052246,1341.832031,-138.774826,1555.196167,1339.896973,-128.341370,1597.513794,1308.669067,-144.110718,1542.850220,1285.554321
271,0,-181.619995,1563.258667,1310.980225,-182.293762,1506.437500,1338.157471,-176.790710,1557.519287,1374.748779,-139.939835,1523.189209,1370.986084,-130.470078,1568.017334,1343.483276,-143.522186,1515.152222,1315.850098
272,0,-181.905365,1534.730225,1343.488525,-181.775848,1475.501343,1365.527954,-179.047348,1523.837158,1406.198608,-140.784973,1491.063599,1400.556152,-132.951736,1538.191284,1377.118408,-142.977692,1487.554932,1345.328979
273,0,-182.840515,1505.988770,1374.813599,-181.228027,1444.919800,1391.853027,-181.215820,1490.291016,1436.577881,-142.324997,1458.870117,1429.126465,-135.028717,1508.297119,1410.096313,-142.531082,1460.260132,1374.261597
274,0,-183.917053,1477.139160,1405.127563,-180.550613,1414.904907,1417.535278,-183.338715,1456.722778,1465.689819,-143.962524,1427.336426,1455.846069,-137.251282,1478.118652,1442.013306,-142.020233,1433.080200,1402.425537
