S1-6 X osa,S1-6 Y osa,S1-6 Z osa
-100.93421425,1922.6810912500002,762.49372875
-99.80700775,1880.979828,798.7597959999999
-91.2709066,1848.723706,835.2624878
-89.597553,1809.3208010000003,875.1083128
-87.03632616666665,1770.8070071666664,907.7077841666668
-85.51244750000001,1735.8617961666666,948.8848673333333
-82.976307,1700.1044921666664,987.9303181666668
-81.56646349999998,1664.9983725,1027.3400778333332
-79.7790425,1628.8871868333335,1065.8259481666664
-77.83741466666667,1593.2098998333333,1103.3897908333333
-75.69599916666665,1556.7822059999999,1140.140971
-73.91261599999999,1521.7811886666666,1174.7589313333333
-71.97319416666667,1486.1200763333336,1208.8290610000001
-69.89183700000001,1449.6348876666664,1241.9806113333334
-68.76073224999999,1398.89382925,1271.7396545000001
-65.95946866666667,1378.648661333333,1305.0326946666667
-64.31369833333333,1344.4980265000002,1335.1670533333333
-61.32110900000001,1295.81747475,1357.51815775
-60.353718166666674,1274.18337,1392.143921
-56.172658750000004,1227.3900452500002,1410.1020205
-56.17215866666667,1203.7878011666667,1445.0140176666666
-50.918678750000005,1159.3880005,1458.810608
-52.0529305,1133.802185,1494.1716511666666
-50.029912833333334,1098.94281,1516.7431235000001
-48.050321333333336,1064.0091958333333,1538.6954346666669
-46.03079766666667,1029.0713095,1559.6624755
-43.989089166666666,993.9329630000001,1579.5003865
-42.040217500000004,958.9475503333333,1598.4230346666666
-40.142164333333334,924.0437926666667,1616.41097
-38.1528115,889.3259481666668,1633.5173136666665
-36.224514166666665,854.5267845,1649.5021973333332
-34.412795499999994,819.6465251666665,1664.2595416666666
-32.48449416666666,784.9773763333334,1678.499165833333
-30.451830166666667,750.452006,1691.6285806666667
-28.377605666666668,716.1926471666666,1703.7099406666666
-26.113175666666667,682.0177001666667,1714.8544923333336
-24.145299833333336,647.5460103333334,1725.0086875
-22.272865333333332,613.1716815,1734.2500203333332
-20.420795166666664,578.6191001666667,1742.4200643333334
-18.340101833333335,544.3980915000001,1749.6557006666665
-16.436919166666666,509.9674783333333,1755.9677125
-14.965257,475.2316793333334,1761.1425986666666
-12.600503166666668,441.2334696666667,1765.6755166666665
-10.218226666666666,406.2430676666666,1769.4890746666667
-9.05002,372.1483968333334,1771.3727416666668
-7.093957333333333,337.79285683333336,1772.7832031666665
-4.6495574999999985,304.0892485,1773.5184123333331
-2.8181810000000005,269.6664098333334,1773.036417666667
-0.8032101666666662,235.5035093333333,1771.6571860000001
1.159287166666667,200.51670316666664,1769.0078938333336
2.8156045000000005,167.237751,1765.91274
5.321359833333333,132.2221985,1761.114115666667
7.188252500000001,97.67950316666668,1755.8038531666668
8.783143999999998,63.36773916666666,1749.2427978333333
10.5252425,29.310612000000006,1741.6466470000003
12.605835166666665,-4.80895,1733.3148193333334
14.728320833333335,-39.24263683333333,1724.1844076666669
16.760878166666668,-72.90451433333334,1713.9709065
18.788290166666666,-107.02127816666668,1702.6554768333333
20.954840833333336,-141.3191705,1690.2831013333334
22.82361716666667,-175.63035083333332,1677.1222331666665
24.923841666666664,-209.84724416666666,1662.8937378333333
26.890911499999998,-244.0762635,1647.6554159999998
28.80394366666667,-278.0348738333333,1631.4068603333333
30.891364333333332,-312.13890583333335,1614.1251425
32.810108,-346.1549175,1595.8594969999997
34.82815,-380.0383655,1576.710713833333
36.90184933333333,-414.1317495,1556.3809001666668
38.758563333333335,-448.09794600000004,1535.1514690000001
40.832511000000004,-482.10003166666667,1512.8280233333332
42.969815000000004,-516.074173,1489.7278443333335
44.93089733333333,-549.7953186666667,1465.5249635
47.160697666666664,-583.8385111666666,1440.5721029999997
49.134667,-617.1963093333334,1414.4098105
51.186986,-650.5804240000001,1387.3712770000002
52.968442800000005,-681.3087524,1373.0026854000002
51.89331219999999,-703.0186035999999,1366.8832029999999
