S1-6 X osa,S1-6 Y osa,S1-6 Z osa
-93.2833474,2185.0149902000003,653.0616087999999
-93.70882680000001,2160.781494,660.8137084
-93.9640108,2135.4893554,669.8122559999999
-93.8416422,2109.3279783999997,680.1716307999999
-93.9489556,2080.9222414,692.5542724000001
-93.9350088,2051.1502686,706.9080202
-93.95545580000001,2020.3778566,723.4894409999999
-94.0777808,1988.4734864000002,742.4138426
-94.3410858,1955.7091308,763.8428224
-94.9853838,1921.5409914,788.1619386
-95.38044200000002,1887.346997,814.9884156
-96.1289276,1852.3842529999997,844.5981446
-96.9195504,1816.5052002,877.363147
-97.5514512,1779.7614012,912.9902832
-98.31063179999998,1745.4245852,950.0669433999999
-99.15592699999999,1710.3250486000002,988.5132566
-99.61860516666667,1682.5637614999998,1023.7789711666666
-100.61184466666667,1648.484131,1062.3269043333332
-101.55440333333333,1615.257304,1099.1895956666667
-102.669237,1581.6241455,1135.8370158333332
-103.56464133333334,1547.3984781666666,1171.3078613333334
-104.57527183333333,1513.359904,1205.9957276666667
-105.75636916666666,1479.9487915,1239.8181558333333
-106.931989,1446.2002765,1272.6536660000002
-107.78167833333333,1412.1769406666665,1304.0511066666668
-108.73628116666667,1377.9990846666667,1334.6875203333334
-109.73683283333332,1344.3302001666668,1364.0834556666666
-110.35937525,1298.0968322499998,1385.3967895
-111.5350125,1275.2537639999998,1420.1681723333334
-112.4494155,1231.8335265,1435.8880307499999
-113.60383233333334,1206.0147501666668,1471.7131958333332
-114.80766566666667,1171.5139975,1496.2973224999998
-115.55854649999999,1137.625122,1519.0121256666669
-116.50280116666666,1103.5152996666668,1540.7420248333335
-117.248867,1069.2268678333332,1561.5797731666664
-118.29998633333332,1035.1299745,1581.2219645000002
-119.15956633333333,1001.0068358333334,1599.8910116666666
-120.16657016666666,966.7227985,1617.5767821666668
-121.00784450000002,932.5544535,1634.132487
-121.96727750000001,898.6524658333333,1649.540975
-122.90789933333333,864.7085978333333,1663.7629599999998
-123.85479599999998,830.990733,1677.1217651666666
-124.77819433333332,797.4104716666666,1689.485087
-125.68622966666668,763.8986103333333,1700.8045045
-126.61039866666665,730.5908711666666,1711.2253416666665
-127.48963183333332,697.348633,1720.6181843333334
-128.36237083333333,664.1907653333334,1729.0139971666667
-129.22675966666668,631.4799195,1736.4035035
-130.11249550000002,598.7168581666666,1742.870361333333
-131.17128383333332,565.7967835,1748.5341593333333
-132.09504316666667,533.1968841666666,1753.2627361666666
-132.80618416666664,500.47922250000005,1757.120971666667
-133.82580316666665,467.86351016666663,1760.0518798333333
-134.71879449999997,435.24820950000003,1762.2328491666667
-135.445839,402.5872241666666,1763.4816488333333
-136.30750783333335,370.0417583333333,1763.7633055
-137.16169216666665,337.42058299999997,1763.221802
-137.868289,304.57464600000003,1761.829060833333
-138.82867033333332,272.21379866666666,1759.2566935000002
-139.66245283333333,239.37191499999997,1755.8624266666666
-140.3720028333333,206.75837450000003,1751.606872333333
-141.3892375,174.15949766666665,1746.5106813333332
-142.26956583333333,141.27912016666667,1740.4887288333337
-143.05825783333333,108.23589083333331,1733.449279833333
-143.88868966666666,75.14411616666665,1725.4537353333335
-144.69820516666667,41.89053549999999,1716.4019166666667
-145.58757516666668,8.741862166666667,1706.3002318333336
-146.52681099999998,-24.414662333333336,1695.0803833333332
-147.45639916666667,-57.6970245,1682.836731
-148.31151599999998,-90.96937233333334,1669.59375
-149.35584783333334,-124.38852066666668,1655.1654663333336
-150.09777966666664,-157.660427,1639.7277628333331
-150.9144655,-190.9874166666667,1623.1108603333332
-151.5840375,-224.095871,1605.4858601666667
-152.43436183333333,-257.3053131666666,1586.8605346666666
-153.3868,-290.55334466666665,1567.2308755000001
-154.27824766666666,-323.4726055,1546.5377401666665
-155.32005683333333,-356.57469666666674,1524.9165650000002
-156.207119,-389.5130971666667,1501.9121095
-157.20907966666667,-422.3897298333334,1478.0851645000002
-158.08970616666667,-455.1878968333333,1453.1399333333331
-158.85877483333334,-487.63416549999994,1427.3116656666668
-159.58328133333333,-519.9773610000001,1400.627115666667
-160.58887633333333,-552.2201233333334,1372.8816530000001
-161.3853825,-584.3905841666666,1344.2601521666668
-162.2103845,-616.3200684999999,1314.5018716666666
-163.12732566666668,-648.2481385000001,1283.8835855
-163.91932683333334,-679.9433896666667,1252.6686198333332
-164.79325866666665,-710.8580628333333,1222.4636638333334
-164.5304285,-739.0783691666667,1210.5924275
-161.303088,-761.3108318333334,1208.4316
-158.2043915,-785.7839355,1205.5914915
-156.698189,-808.6994931666667,1202.7966513333333
-155.52550766666664,-832.3549703333334,1199.4455973333334
-155.25724283333332,-857.4336445,1196.608256
-155.72648383333333,-882.7832233333332,1192.1258951666666
-156.864821,-907.4033611666667,1187.449056
-157.59962466666664,-932.8206888333333,1181.2331543333335
-157.9807865,-957.575694,1174.4168091666668
-159.04910416666667,-983.0891113333333,1166.6208701666667
-155.94981520000002,-1001.124646,1158.7496092000001
-159.734848,-1037.3438875,1154.11257925
