S1-6 X osa,S1-6 Y osa,S1-6 Z osa
-260.55413075,1900.0486755,853.665924
-257.49841066666664,1866.643331,882.6780598333335
-258.9872895,1826.2493286666668,916.8133648333333
-261.370608,1785.3357951666667,952.9298908333334
-264.0600305,1743.200887,991.7366636666667
-266.6757406666667,1700.5997925000001,1030.7004291666667
-269.24602250000004,1661.169983,1072.0886638333334
-272.18661733333334,1621.2135621666666,1113.1680704999999
-275.100497,1579.9380491666668,1154.1845905
-278.6657945,1542.86386125,1180.48199475
-280.6089985,1500.6164955000002,1234.2179565
-283.4608993333334,1461.0777181666665,1272.5515746666667
-282.20507025,1406.5408937500001,1309.8927615
-288.97437533333334,1381.5368853333332,1346.7369995000001
-295.12467175000006,1330.2687685,1388.5941775
-294.8944016666667,1301.8227335,1418.3295288333336
-297.51821383333333,1260.5004883333334,1452.6596476666666
-300.70941666666664,1221.2886961666666,1485.3688149999998
-303.7508391666667,1181.4955038333335,1517.8788656666666
-306.251137,1139.56549075,1550.8532105000002
-311.5465901666667,1100.9490763333336,1579.9435018333334
-316.2572204,1051.7103273999999,1607.3073486
-317.86322533333333,1019.7645975,1636.8006183333334
-321.54832983333336,978.7553914999999,1663.6317953333335
-325.95301816666665,938.0000101666666,1688.9534911666667
-329.6077983333333,897.57429,1713.4012248333331
-333.19450383333333,857.0196736666667,1736.6567383333334
-336.3479106666667,816.2550453333333,1758.8434449999997
-340.369583,775.9387106666667,1779.9279173333334
-343.78468316666664,735.3938801666667,1799.9464314999998
-346.78224716666665,695.0482073333334,1818.6264243333333
-350.286026,654.9746603333334,1836.4507446666664
-353.29273966666665,614.8220316666667,1853.2106324999997
-353.827479,577.6680703333333,1867.7793375
-351.558792,527.9229432499999,1874.16156
-362.40837100000005,495.4573618333333,1897.2499796666668
-354.17657475,453.14012925000003,1901.2982180000001
-367.90096033333333,417.05998733333337,1921.9244179999998
-370.551285,378.0704905,1932.967224
-372.770391,338.54003400000005,1943.096944
-375.7783,300.176249,1952.526815
-378.37697849999995,261.2995656666667,1961.0562338333332
-379.60031125,221.31031425,1970.3306275
-384.4195301666666,184.2633616666667,1975.4831138333332
-386.88108316666666,144.5229035,1981.670349
-389.9069113333333,105.47079983333333,1986.965474333333
-393.10184733333335,66.3645805,1991.211771666667
-396.37589533333335,27.016105,1994.4723715
-399.7466733333333,-12.459536833333333,1996.5445151666665
-403.17859916666663,-51.77124366666666,1997.5582276666667
-405.6860962,-82.0449888,2000.6458740000003
-410.51756299999994,-130.3093325,1996.8125
-413.904836,-169.99373366666666,1994.5173745
-418.43669633333326,-211.0181501666667,1990.8601886666665
-421.1159363333333,-249.45259366666664,1986.8364868333335
-424.4061633333333,-289.1068268333333,1981.8136189999998
-427.7553608333333,-328.727244,1975.2128295
-431.26637766666664,-368.379318,1967.5122275
-434.55083716666667,-407.9801585,1958.5935261666666
-437.78962700000005,-447.27511083333326,1948.697652
-440.8230845,-486.4245758333334,1937.571513
-443.8176421666667,-525.6670533333333,1925.5966595
-446.75438433333335,-564.0559795,1912.4792683333333
-449.48191849999995,-602.99823,1898.6229046666667
-452.36232,-641.3344828333334,1883.903605166667
-454.86268083333334,-679.8295595,1867.8891398333333
-457.4778343333333,-717.9798276666667,1851.3405354999998
-459.7572426666666,-756.3177183333333,1833.8655598333328
-462.48074333333335,-794.11202,1815.5250853333334
-464.95823650000006,-832.1831768333333,1796.535603666667
-467.5394743333334,-870.1490783333334,1776.5265501666665
-469.03123159999996,-900.7402708,1760.3612794
-472.8134105000001,-946.3094481666667,1734.941508
-477.7658142,-989.076001,1718.0345704
-478.5479246,-1014.4597289999999,1700.1528076000002
